trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9900498337491681}",30,13,-167.9663434061739,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 3}",1
2,False,"{'a': 0.5, 'e': 0.9801986733067553}",20,0,-92.37139715969494,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.9704455335485082}",25,0,-139.765898707242,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.9607894391523232}",30,0,-153.442768454747,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
5,False,"{'a': 0.5, 'e': 0.951229424500714}",25,0,-101.86432706973949,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.9417645335842487}",30,0,-217.0887360150992,"{0: 17, 1: 1, 2: 7, 3: 2, 4: 3}",0
7,False,"{'a': 0.5, 'e': 0.9323938199059483}",25,0,-194.755848039228,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 3}",0
8,False,"{'a': 0.5, 'e': 0.9231163463866358}",30,0,-25.67896516607674,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.9139311852712282}",20,0,-170.12931864531686,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
10,False,"{'a': 0.5, 'e': 0.9048374180359595}",20,0,-61.69577131461862,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.8958341352965282}",25,0,-153.3168194238703,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
12,False,"{'a': 0.5, 'e': 0.8869204367171575}",20,0,-145.6299766329462,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
13,False,"{'a': 0.5, 'e': 0.8780954309205613}",20,0,-142.4706459206067,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.8693582353988059}",20,0,-115.99985597927318,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.8607079764250578}",30,4,-102.22052220229762,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 1}",1
16,False,"{'a': 0.5, 'e': 0.8521437889662113}",35,0,-92.94951132382984,"{0: 23, 1: 6, 2: 5, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.8436648165963837}",20,0,-32.200363112635145,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.835270211411272}",25,0,-201.8513231010484,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 4}",0
19,False,"{'a': 0.5, 'e': 0.8269591339433623}",20,0,-141.67280363149462,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
20,False,"{'a': 0.5, 'e': 0.8187307530779818}",30,11,-57.35954600063698,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.8105842459701871}",35,0,-213.3653583982757,"{0: 22, 1: 1, 2: 5, 3: 5, 4: 2}",0
22,False,"{'a': 0.5, 'e': 0.8025187979624785}",20,0,-57.071802645516335,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.794533602503334}",30,5,-81.60262727535026,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",1
24,False,"{'a': 0.5, 'e': 0.7866278610665535}",30,0,-145.74781451901924,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.7788007830714049}",20,0,-80.26103764540355,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.7710515858035663}",20,0,-75.24959285570804,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.7633794943368531}",30,0,-61.38680998340695,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.7557837414557255}",20,13,-11.863581258018302,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
29,False,"{'a': 0.5, 'e': 0.7482635675785653}",25,0,-131.53260282406174,"{0: 18, 1: 3, 2: 0, 3: 1, 4: 3}",0
30,False,"{'a': 0.5, 'e': 0.7408182206817179}",25,0,-170.33836871767113,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 4}",0
31,False,"{'a': 0.5, 'e': 0.7334469562242892}",35,15,-84.58995839678909,"{0: 11, 1: 4, 2: 2, 3: 3, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.7261490370736909}",30,0,-37.258496546958376,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.7189237334319262}",25,0,-74.73112242356433,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
34,False,"{'a': 0.5, 'e': 0.7117703227626097}",20,0,-72.15989121277713,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.7046880897187134}",25,0,-88.09571192764358,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.697676326071031}",25,10,-31.99487482088334,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.6907343306373547}",35,19,-63.762355388500964,"{0: 9, 1: 4, 2: 2, 3: 0, 4: 1}",1
38,False,"{'a': 0.5, 'e': 0.6838614092123558}",20,0,-5.677149049300709,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.6770568744981647}",30,0,-0.25877572884793465,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.6703200460356393}",25,0,-79.68915487757914,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.6636502501363194}",25,0,-129.6908791043999,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
42,False,"{'a': 0.5, 'e': 0.6570468198150567}",20,0,-61.67677549309575,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.6505090947233165}",20,0,-58.14945355033985,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.6440364210831414}",20,0,-47.17900992716029,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.6376281516217733}",25,18,1.3302004535439163,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.631283645506926}",20,0,-96.58294276607005,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
47,False,"{'a': 0.5, 'e': 0.6250022682827008}",20,12,-49.67574441313571,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.6187833918061408}",25,0,-66.89208818929889,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.6126263941844161}",20,0,-54.79215163734863,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.6065306597126334}",30,1,-75.47367952831102,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 1}",1
51,False,"{'a': 0.5, 'e': 0.6004955788122659}",20,0,-49.2495896660351,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
52,False,"{'a': 0.5, 'e': 0.5945205479701944}",25,2,-70.98627212206233,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 1}",1
53,False,"{'a': 0.5, 'e': 0.5886049696783552}",20,0,-24.83267771000113,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.5827482523739896}",30,0,-35.06142869361928,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
55,False,"{'a': 0.5, 'e': 0.5769498103804866}",25,13,-13.490898741837599,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.5712090638488149}",25,7,-50.96268582983159,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.5655254386995371}",30,0,-181.29397433215098,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
58,False,"{'a': 0.5, 'e': 0.559898366565402}",20,0,-70.5988457614666,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.5543272847345071}",25,0,-109.20064541531524,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 3}",0
60,False,"{'a': 0.5, 'e': 0.5488116360940264}",30,10,-121.36515485948186,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",1
61,False,"{'a': 0.5, 'e': 0.5433508690744998}",30,6,-46.42102335448244,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
62,False,"{'a': 0.5, 'e': 0.5379444375946745}",25,0,-92.91804443800952,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.5325918010068972}",20,0,-47.03747289679162,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.5272924240430485}",20,1,-2.6912251879549687,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.522045776761016}",20,0,-59.074537927613264,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.5168513344916992}",20,0,-18.246895064284097,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.5117085777865424}",25,0,-78.93374633221393,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.5066169923655895}",20,12,0.4395935056882041,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.5015760690660555}",25,0,-117.80230542288453,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
70,False,"{'a': 0.5, 'e': 0.49658530379140947}",30,0,-96.90703613476863,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.4916441974609651}",25,0,0.7258112735144822,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.4867522559599717}",20,15,-29.295412145929042,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
73,False,"{'a': 0.5, 'e': 0.48190899009020244}",20,0,-118.89001527636638,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
74,False,"{'a': 0.5, 'e': 0.4771139155210344}",25,16,-6.4741614947798265,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.4723665527410147}",20,0,-4.205118126683184,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.46766642700990924}",20,0,0.063904067061192,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.46301306831122807}",25,11,-5.371263405350783,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.4584060113052235}",20,10,-70.23604281419958,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 2}",1
79,False,"{'a': 0.5, 'e': 0.45384479528235583}",25,1,-5.664331215147572,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.44932896411722156}",30,0,-36.64388063889096,"{0: 25, 1: 1, 2: 2, 3: 2, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.4448580662229411}",25,0,-88.0618714875839,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.44043165450599925}",30,1,-50.99111357822051,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 1}",1
83,False,"{'a': 0.5, 'e': 0.43604928632153556}",20,0,-51.599506706790436,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.43171052342907973}",20,0,-98.29947552857647,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.4274149319487267}",25,0,-76.15391356492209,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
86,False,"{'a': 0.5, 'e': 0.4231620823177488}",30,1,-16.490716787130957,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 1}",1
87,False,"{'a': 0.5, 'e': 0.418951549247639}",25,13,21.84589352689746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.4147829116815814}",25,0,-72.38723737503311,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.4106557527523455}",30,6,-38.51187193586851,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.4065696597405991}",20,0,-12.925653831746574,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.40252422403363597}",20,0,-42.18536618388209,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
92,False,"{'a': 0.5, 'e': 0.39851904108451414}",20,4,-38.6559285825896,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
93,False,"{'a': 0.5, 'e': 0.3945537103716011}",20,11,-56.54887804183125,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.3906278353585211}",20,13,2.081430552634295,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.3867410234545012}",20,0,11.801256801599664,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.38289288597511206}",20,0,25.26109867306759,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.37908303810339883}",25,0,-29.064632220640966,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.37531109885139957}",20,5,13.426554626718804,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.3715766910220457}",25,0,-15.818077115046663,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
100,False,"{'a': 0.5, 'e': 0.36787944117144233}",20,14,11.282237795431467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.3642189795715233}",20,0,-80.11212567897043,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
102,False,"{'a': 0.5, 'e': 0.3605949401730783}",20,1,-16.764205273830488,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.3570069605691474}",25,8,-11.06942511570675,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.35345468195878016}",25,0,11.587042268228936,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.3499377491111553}",25,5,-29.426019349852773,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,2,18.970894220474563,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.34300851741870664}",20,12,-25.61722831062974,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.3395955256449391}",25,5,-30.779257169095217,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
109,False,"{'a': 0.5, 'e': 0.33621649370673334}",20,7,-42.45000930419674,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
110,False,"{'a': 0.5, 'e': 0.33287108369807955}",20,3,-3.834595518826794,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.32955896107518906}",30,22,-30.75024265822346,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
112,False,"{'a': 0.5, 'e': 0.32627979462303947}",25,12,11.584224724518034,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3230332564222529}",20,0,8.998076651074406,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.31981902181630384}",25,0,2.461480482264941,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.31663676937905316}",30,0,30.639645172059428,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.3134861808826053}",20,9,10.027292913056934,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.31036694126548503}",25,0,-88.15057412414028,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
118,False,"{'a': 0.5, 'e': 0.30727873860113125}",20,15,-2.7258859379914413,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.3042212640667041}",30,3,-13.538458997002959,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
120,False,"{'a': 0.5, 'e': 0.30119421191220214}",20,6,21.327989487748265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.2981972794298874}",20,0,-8.158161825838762,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
122,False,"{'a': 0.5, 'e': 0.2952301669240142}",30,0,-97.81828065967437,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
123,False,"{'a': 0.5, 'e': 0.2922925776808594}",20,0,-61.52004118793161,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
124,False,"{'a': 0.5, 'e': 0.2893842179390506}",25,11,-15.155934751627846,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
125,False,"{'a': 0.5, 'e': 0.2865047968601901}",25,0,22.370175648685354,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.2836540264997704}",20,0,-0.883354147878797,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
127,False,"{'a': 0.5, 'e': 0.2808316217783798}",30,16,5.088374838345384,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.27803730045319414}",25,19,14.602760760395293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.27527078308975234}",25,0,-39.851338245235176,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
130,False,"{'a': 0.5, 'e': 0.2725317930340126}",25,7,-20.818856169250157,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
131,False,"{'a': 0.5, 'e': 0.2698200563846868}",30,4,13.270351735853627,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.26713530196585034}",20,9,-14.86799390839397,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.26447726129982396}",25,13,18.038431863063813,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.261845668580326}",25,2,-59.74025483103067,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 1}",1
135,False,"{'a': 0.5, 'e': 0.2592402606458915}",30,17,1.8871011361630137,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.2566607769535559}",20,8,-2.0004819667017477,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.25410695955280027}",30,0,-75.0267481629708,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
138,False,"{'a': 0.5, 'e': 0.25157855305975646}",20,0,18.961059195555993,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.24907530463166816}",25,3,15.609609714474722,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.24659696394160643}",20,4,20.92253729064977,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.2441432831534371}",20,9,20.95253706291428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.24171401689703645}",35,2,-122.4972421691429,"{0: 27, 1: 1, 2: 0, 3: 2, 4: 3}",1
143,False,"{'a': 0.5, 'e': 0.23930892224375455}",20,0,-63.92366634635894,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.23692775868212176}",25,0,-58.44799115661749,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.23457028809379765}",20,16,8.42633263109992,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.23223627472975883}",20,9,10.29189807751382,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22992548518672384}",30,8,12.191861028860554,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.22763768838381274}",20,8,-7.391235173940823,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.22537265553943872}",20,0,5.099478296713913,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.22313016014842982}",25,0,25.82377072362753,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.2209099779593782}",35,10,21.01666589318309,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.21871188695221475}",20,8,21.620393116226165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.21653566731600707}",25,17,14.480609072756398,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.21438110142697794}",20,0,15.929179135309342,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.21224797382674304}",20,8,-7.693670526227289,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.21013607120076472}",20,10,16.853062156899956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.20804518235702046}",25,7,17.823699478507404,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.20597509820488344}",25,9,22.768605586988652,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.20392561173421342}",20,13,13.472545905322752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.20189651799465538}",20,12,1.1641960290718325,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.1998876140751445}",25,0,-65.66290840270408,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
162,False,"{'a': 0.5, 'e': 0.19789869908361465}",25,0,35.46452639337089,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.19592957412690934}",25,0,33.51099135114718,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,False,"{'a': 0.5, 'e': 0.19398004229089189}",25,5,5.212103064243845,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.19204990862075408}",20,6,-17.628819915731622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.1901389801015205}",25,8,4.860719203360034,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.1882470656387468}",25,8,-24.087581372556336,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
168,False,"{'a': 0.5, 'e': 0.18637397603940997}",25,16,0.8376373198037672,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.18451952399298926}",30,15,4.750811112356296,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.18268352405273466}",30,10,28.30934955424952,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.1808657926171221}",20,10,-3.9343994753431493,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.17906614791149322}",30,21,12.603599155878484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.17728440996987782}",20,12,3.3344463302200715,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.17552040061699686}",30,13,8.110387218456228,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.17377394345044514}",20,6,13.433591242106893,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.17204486382305054}",25,13,-53.504215693321754,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
177,False,"{'a': 0.5, 'e': 0.17033298882540943}",20,3,18.086210012513146,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.1686381472685955}",20,13,13.50934533432853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.1669601696670407}",20,0,-24.315344744736187,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
180,False,"{'a': 0.5, 'e': 0.16529888822158653}",25,3,25.72193689326771,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.16365413680270405}",20,6,6.614943010238674,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.16202575093388075}",20,7,23.932574515704317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.16041356777517274}",30,8,21.205006170931775,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.15881742610692068}",35,21,27.92230257858492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
