trial,testing,state,action,reward,Q_before,Q_after
3,False,"('right', 'green', 'left')",,0.6691685165510843,"{'forward': '0.56', None: '0.92', 'right': '0.00', 'left': '0.00'}","{'forward': '0.56', None: '0.74', 'right': '0.00', 'left': '0.00'}"
3,False,"('right', 'green', None)",right,1.6326275194740083,"{'forward': '0.00', None: '-4.76', 'right': '1.73', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.66', 'left': '0.35'}"
3,False,"('forward', 'green', None)",forward,1.1105674536568653,"{'forward': '2.11', None: '0.00', 'right': '0.00', 'left': '0.50'}","{'forward': '1.41', None: '0.00', 'right': '0.00', 'left': '0.50'}"
3,False,"('right', 'red', 'left')",left,-10.960177876728276,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-7.67'}"
3,False,"('right', 'green', 'left')",,1.6290981921449288,"{'forward': '0.56', None: '0.74', 'right': '0.00', 'left': '0.00'}","{'forward': '0.56', None: '1.36', 'right': '0.00', 'left': '0.00'}"
3,False,"('right', 'green', None)",right,1.7316708150017965,"{'forward': '0.00', None: '-4.76', 'right': '1.66', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.71', 'left': '0.35'}"
3,False,"('forward', 'green', None)",forward,2.048011080767574,"{'forward': '1.41', None: '0.00', 'right': '0.00', 'left': '0.50'}","{'forward': '1.86', None: '0.00', 'right': '0.00', 'left': '0.50'}"
4,False,"('left', 'red', None)",right,1.352234361352431,"{'forward': '-29.81', None: '0.00', 'right': '0.00', 'left': '-27.67'}","{'forward': '-29.81', None: '0.00', 'right': '0.95', 'left': '-27.67'}"
4,False,"('right', 'green', 'left')",,0.18267988970958604,"{'forward': '0.56', None: '1.36', 'right': '0.00', 'left': '0.00'}","{'forward': '0.56', None: '0.54', 'right': '0.00', 'left': '0.00'}"
4,False,"('right', 'green', None)",right,2.1382586799553422,"{'forward': '0.00', None: '-4.76', 'right': '1.71', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '2.01', 'left': '0.35'}"
4,False,"('forward', 'red', None)",,1.186089095798301,"{'forward': '-7.59', None: '1.56', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '1.30', 'right': '0.00', 'left': '-10.45'}"
4,False,"('forward', 'red', None)",,2.6496808315691003,"{'forward': '-7.59', None: '1.30', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '2.24', 'right': '0.00', 'left': '-10.45'}"
4,False,"('forward', 'green', None)",forward,2.8370434836381526,"{'forward': '1.86', None: '0.00', 'right': '0.00', 'left': '0.50'}","{'forward': '2.54', None: '0.00', 'right': '0.00', 'left': '0.50'}"
4,False,"('forward', 'red', None)",,1.0133187169506126,"{'forward': '-7.59', None: '2.24', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '1.38', 'right': '0.00', 'left': '-10.45'}"
4,False,"('forward', 'green', None)",forward,2.114947029261087,"{'forward': '2.54', None: '0.00', 'right': '0.00', 'left': '0.50'}","{'forward': '2.24', None: '0.00', 'right': '0.00', 'left': '0.50'}"
4,False,"('right', 'red', None)",right,2.1373666169711565,"{'forward': '-27.86', None: '2.18', 'right': '0.86', 'left': '0.00'}","{'forward': '-27.86', None: '2.18', 'right': '1.75', 'left': '0.00'}"
4,False,"('forward', 'red', None)",,1.2292076977988122,"{'forward': '-7.59', None: '1.38', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '1.28', 'right': '0.00', 'left': '-10.45'}"
4,False,"('forward', 'red', None)",,2.1734778941688067,"{'forward': '-7.59', None: '1.28', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '1.90', 'right': '0.00', 'left': '-10.45'}"
4,False,"('forward', 'red', None)",,1.321560326533552,"{'forward': '-7.59', None: '1.90', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '1.50', 'right': '0.00', 'left': '-10.45'}"
4,False,"('forward', 'red', None)",,1.3224813314236854,"{'forward': '-7.59', None: '1.50', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '1.37', 'right': '0.00', 'left': '-10.45'}"
4,False,"('forward', 'green', None)",forward,2.021015567281572,"{'forward': '2.24', None: '0.00', 'right': '0.00', 'left': '0.50'}","{'forward': '2.09', None: '0.00', 'right': '0.00', 'left': '0.50'}"
4,False,"('forward', 'red', 'left')",left,-9.239312063539849,"{'forward': '0.00', None: '0.00', 'right': '-13.82', 'left': '-7.35'}","{'forward': '0.00', None: '0.00', 'right': '-13.82', 'left': '-8.67'}"
4,False,"('forward', 'red', 'left')",forward,-10.10005299244785,"{'forward': '0.00', None: '0.00', 'right': '-13.82', 'left': '-8.67'}","{'forward': '-7.07', None: '0.00', 'right': '-13.82', 'left': '-8.67'}"
4,False,"('forward', 'green', 'left')",left,0.9875139459970924,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.39'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.81'}"
4,False,"('right', 'red', None)",,1.7361119326619159,"{'forward': '-27.86', None: '2.18', 'right': '1.75', 'left': '0.00'}","{'forward': '-27.86', None: '1.87', 'right': '1.75', 'left': '0.00'}"
4,False,"('right', 'red', 'forward')",left,-10.096586669485157,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-7.07'}"
4,False,"('right', 'green', 'forward')",,-5.279481835605186,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-14.05'}","{'forward': '0.00', None: '-3.70', 'right': '0.00', 'left': '-14.05'}"
4,False,"('right', 'green', None)",right,1.8941473142272458,"{'forward': '0.00', None: '-4.76', 'right': '2.01', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.93', 'left': '0.35'}"
4,False,"('right', 'green', 'left')",forward,0.31739534358152954,"{'forward': '0.56', None: '0.54', 'right': '0.00', 'left': '0.00'}","{'forward': '0.39', None: '0.54', 'right': '0.00', 'left': '0.00'}"
4,False,"('right', 'red', None)",,1.8367019809993743,"{'forward': '-27.86', None: '1.87', 'right': '1.75', 'left': '0.00'}","{'forward': '-27.86', None: '1.85', 'right': '1.75', 'left': '0.00'}"
4,False,"('right', 'red', None)",,1.3472180312033462,"{'forward': '-27.86', None: '1.85', 'right': '1.75', 'left': '0.00'}","{'forward': '-27.86', None: '1.50', 'right': '1.75', 'left': '0.00'}"
4,False,"('right', 'red', 'left')",,0.7097514251215047,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-7.67'}","{'forward': '0.00', None: '0.50', 'right': '0.00', 'left': '-7.67'}"
5,False,"('right', 'green', 'left')",,1.7719184595700022,"{'forward': '0.39', None: '0.54', 'right': '0.00', 'left': '0.00'}","{'forward': '0.39', None: '1.40', 'right': '0.00', 'left': '0.00'}"
5,False,"('right', 'green', None)",right,1.0387581216833737,"{'forward': '0.00', None: '-4.76', 'right': '1.93', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.31', 'left': '0.35'}"
5,False,"('forward', 'green', 'left')",left,0.7995945442152612,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.81'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.80'}"
5,False,"('right', 'green', None)",right,1.0642024583305258,"{'forward': '0.00', None: '-4.76', 'right': '1.31', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.14', 'left': '0.35'}"
5,False,"('forward', 'green', None)",forward,1.780770703078462,"{'forward': '2.09', None: '0.00', 'right': '0.00', 'left': '0.50'}","{'forward': '1.87', None: '0.00', 'right': '0.00', 'left': '0.50'}"
5,False,"('left', 'green', 'forward')",left,-19.9576124696489,"{'forward': '0.00', None: '-3.83', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-3.83', 'right': '0.00', 'left': '-13.97'}"
5,False,"('left', 'green', None)",left,2.6325645199136885,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '1.77'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '2.37'}"
6,False,"('right', 'red', 'right')",right,1.3888058767771148,"{'forward': '-28.61', None: '0.00', 'right': '0.00', 'left': '-28.12'}","{'forward': '-28.61', None: '0.00', 'right': '0.97', 'left': '-28.12'}"
6,False,"('forward', 'red', 'left')",,1.034325598669853,"{'forward': '-7.07', None: '0.00', 'right': '-13.82', 'left': '-8.67'}","{'forward': '-7.07', None: '0.72', 'right': '-13.82', 'left': '-8.67'}"
6,False,"('forward', 'red', 'left')",,2.5024188916665446,"{'forward': '-7.07', None: '0.72', 'right': '-13.82', 'left': '-8.67'}","{'forward': '-7.07', None: '1.97', 'right': '-13.82', 'left': '-8.67'}"
6,False,"('forward', 'green', 'left')",left,0.7641259469065516,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.80'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.78'}"
