trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",25,0,-88.80497254402776,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.25}",25,0,-249.52654714542948,"{0: 11, 1: 1, 2: 8, 3: 1, 4: 4}",0
3,False,"{'a': 0.5, 'e': 0.1111111111111111}",30,0,-239.47757132252593,"{0: 16, 1: 1, 2: 9, 3: 0, 4: 4}",0
4,False,"{'a': 0.5, 'e': 0.0625}",25,0,-282.5132011057537,"{0: 8, 1: 0, 2: 13, 3: 0, 4: 4}",0
5,False,"{'a': 0.5, 'e': 0.04}",25,0,-106.16523009442056,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.027777777777777776}",20,0,-85.52254178584441,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.02040816326530612}",35,0,-315.6837509246472,"{0: 20, 1: 0, 2: 9, 3: 0, 4: 6}",0
8,False,"{'a': 0.5, 'e': 0.015625}",25,6,-227.99135083192357,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 5}",1
9,False,"{'a': 0.5, 'e': 0.012345679012345678}",30,0,-247.28990565241043,"{0: 17, 1: 0, 2: 7, 3: 2, 4: 4}",0
10,False,"{'a': 0.5, 'e': 0.01}",25,0,-153.77454520672708,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.008264462809917356}",25,0,-208.66933782735518,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
12,False,"{'a': 0.5, 'e': 0.006944444444444444}",35,19,-182.88514497847945,"{0: 7, 1: 0, 2: 5, 3: 1, 4: 3}",1
13,False,"{'a': 0.5, 'e': 0.005917159763313609}",20,8,-16.29970285512136,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0.00510204081632653}",20,11,-29.117057732879296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
15,False,"{'a': 0.5, 'e': 0.0044444444444444444}",30,0,-151.6619033879964,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 4}",0
16,False,"{'a': 0.5, 'e': 0.00390625}",20,0,16.019115303860467,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.0034602076124567475}",25,0,-56.363337354595934,"{0: 21, 1: 0, 2: 1, 3: 3, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.0030864197530864196}",35,0,-232.13665180240073,"{0: 18, 1: 0, 2: 13, 3: 2, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.002770083102493075}",20,0,-46.27103628607526,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.0025}",30,0,-95.96215160415746,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.0022675736961451248}",35,0,-120.82500555189561,"{0: 28, 1: 0, 2: 3, 3: 2, 4: 2}",0
22,False,"{'a': 0.5, 'e': 0.002066115702479339}",25,1,-66.07429064210848,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 1}",1
23,False,"{'a': 0.5, 'e': 0.001890359168241966}",20,0,-73.91342263130731,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.001736111111111111}",25,0,-108.34020058369056,"{0: 18, 1: 0, 2: 3, 3: 3, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.0016}",20,3,16.156530394059295,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
26,False,"{'a': 0.5, 'e': 0.0014792899408284023}",25,0,4.7707478142933875,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.0013717421124828531}",25,0,-89.84647323706328,"{0: 20, 1: 0, 2: 1, 3: 3, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.0012755102040816326}",20,0,2.3712234584367935,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.0011890606420927466}",20,0,-26.521436857601053,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.0011111111111111111}",20,0,-33.08115412480812,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.001040582726326743}",20,0,1.6006463157110213,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
32,False,"{'a': 0.5, 'e': 0.0009765625}",20,0,15.966210246210144,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.0009182736455463728}",25,0,12.052273394199176,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.0008650519031141869}",20,0,4.589659217005676,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.0008163265306122449}",20,0,23.281506719567293,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.0007716049382716049}",20,1,21.44003759303828,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.0007304601899196494}",20,0,-17.384452460590467,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.0006925207756232687}",20,0,1.3807284852999309,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.0006574621959237344}",20,0,7.785725146716147,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.000625}",20,0,6.525579828441576,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.000594883997620464}",30,0,0.08414344162376253,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.0005668934240362812}",20,0,-6.414205969951807,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.0005408328826392645}",20,0,0.281297815763096,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.0005165289256198347}",20,0,-35.4232749231377,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.0004938271604938272}",30,0,-54.40565342941821,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.0004725897920604915}",25,11,21.59989131766627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.0004526935264825713}",20,0,25.1051330609664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,False,"{'a': 0.5, 'e': 0.00043402777777777775}",20,0,21.846638650731823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.00041649312786339027}",30,0,33.674466257007055,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.0004}",20,0,27.20040789896481,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.00038446751249519417}",20,0,-11.300612496372505,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.0003698224852071006}",25,0,40.004716365138144,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.000355998576005696}",20,10,-5.057886556135812,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.0003429355281207133}",20,0,23.95032343505585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.00033057851239669424}",30,8,-46.57273785399769,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
56,False,"{'a': 0.5, 'e': 0.00031887755102040814}",25,0,30.767479859210123,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.0003077870113881194}",20,15,9.823676086989483,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.00029726516052318666}",30,0,-48.8208392250211,"{0: 27, 1: 0, 2: 0, 3: 2, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.0002872737719046251}",30,0,21.759802465746972,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.0002777777777777778}",20,0,23.23744553771824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.0002687449610319806}",25,0,27.06366459198685,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.00026014568158168577}",20,0,10.292347132958692,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.0002519526329050139}",30,0,-43.525569507488164,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.000244140625}",20,0,2.909871303552735,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.00023668639053254438}",25,0,10.048683369893222,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.0002295684113865932}",20,0,25.97744928103076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.00022276676319893073}",20,0,29.740705708736513,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.00021626297577854672}",20,0,31.0083794398526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.00021003990758244065}",20,0,26.540845122429854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.00020408163265306123}",20,0,23.547589227645886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.00019837333862328903}",25,0,33.25442965812269,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.00019290123456790122}",25,0,24.09150511856977,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.00018765246762994934}",25,0,24.789170025958157,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.00018261504747991235}",25,19,11.313622257401974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.00017777777777777779}",25,0,10.831088408166654,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.00017313019390581717}",25,0,28.428422162612378,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.00016866250632484398}",25,0,35.45411152561436,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.5, 'e': 0.0001643655489809336}",20,0,26.534657765366745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.0001602307322544464}",35,9,-59.96594182777861,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 2}",1
80,False,"{'a': 0.5, 'e': 0.00015625}",30,0,29.84287058848712,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.00015241579027587258}",35,0,-11.598650897785848,"{0: 31, 1: 0, 2: 3, 3: 1, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.000148720999405116}",25,0,27.989707096451117,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.00014515894904920887}",20,0,32.44977076780345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.0001417233560090703}",20,0,24.369877554090376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.0001384083044982699}",35,27,-10.339448557323104,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.00013520822065981613}",35,0,-52.11431244820659,"{0: 31, 1: 0, 2: 2, 3: 1, 4: 1}",0
87,False,"{'a': 0.5, 'e': 0.0001321178491214163}",25,0,-31.525530402389652,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.00012913223140495868}",25,0,31.330633090016896,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.00012624668602449185}",25,0,34.16810159815193,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.0001234567901234568}",25,0,28.742133112679554,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.00012075836251660427}",20,0,29.033870039234635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.00011814744801512288}",20,0,5.282424340067524,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.00011562030292519366}",25,0,34.86646278095203,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.00011317338162064282}",25,0,23.738624319267878,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.00011080332409972299}",30,0,29.21006349590031,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.00010850694444444444}",20,0,29.55784355181666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.00010628122010840685}",20,0,27.410779603398282,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.00010412328196584757}",25,0,27.456962848483887,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.00010203040506070809}",25,0,35.36697885394363,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.5, 'e': 0.0001}",25,0,37.17037543002476,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.5, 'e': 9.802960494069208e-05}",25,0,34.04201145875956,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,False,"{'a': 0.5, 'e': 9.611687812379854e-05}",30,0,39.12851745208868,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.5, 'e': 9.425959091337543e-05}",20,0,27.338268639905387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 9.245562130177515e-05}",25,0,36.371532333158285,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,False,"{'a': 0.5, 'e': 9.070294784580499e-05}",20,0,28.617108670138474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 8.8999644001424e-05}",25,0,36.61819009784591,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
107,False,"{'a': 0.5, 'e': 8.734387282732117e-05}",30,0,5.041851681098533,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
108,False,"{'a': 0.5, 'e': 8.573388203017832e-05}",25,0,13.47918924794879,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
109,False,"{'a': 0.5, 'e': 8.416799932665601e-05}",25,0,33.40454006807343,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.5, 'e': 8.264462809917356e-05}",30,0,33.840804923941114,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 8.116224332440549e-05}",25,0,27.012485000601668,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.5, 'e': 7.971938775510203e-05}",30,22,-25.952133045911793,"{0: 6, 1: 0, 2: 0, 3: 2, 4: 0}",1
113,False,"{'a': 0.5, 'e': 7.831466833737959e-05}",20,0,26.41151516527156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 7.694675284702985e-05}",20,10,-1.3741494381146449,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
115,False,"{'a': 0.5, 'e': 7.561436672967863e-05}",25,0,32.405689976909784,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 7.431629013079666e-05}",25,0,15.857305427644105,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
117,False,"{'a': 0.5, 'e': 7.305135510263716e-05}",30,0,33.43876093291008,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 7.181844297615628e-05}",20,0,22.79836695840342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
119,False,"{'a': 0.5, 'e': 7.06164818868724e-05}",30,0,14.281244932267825,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
120,False,"{'a': 0.5, 'e': 6.944444444444444e-05}",20,0,25.46265345168033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
121,False,"{'a': 0.5, 'e': 6.830134553650706e-05}",25,0,32.522512764492795,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
122,False,"{'a': 0.5, 'e': 6.718624025799516e-05}",20,0,26.690284397845343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
123,False,"{'a': 0.5, 'e': 6.609822195782933e-05}",25,0,34.05154672052709,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 6.503642039542144e-05}",30,0,44.57716656145024,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
125,False,"{'a': 0.5, 'e': 6.4e-05}",30,0,24.014043631082277,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
126,False,"{'a': 0.5, 'e': 6.298815822625347e-05}",25,0,36.28896170165358,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
127,False,"{'a': 0.5, 'e': 6.2000124000248e-05}",25,0,29.90766229585881,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 6.103515625e-05}",30,0,12.324394847086555,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
129,False,"{'a': 0.5, 'e': 6.009254251547383e-05}",30,0,39.01818001053405,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 5.9171597633136094e-05}",20,0,27.93040598504983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.5, 'e': 5.8271662490530857e-05}",20,0,6.906702610267176,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
132,False,"{'a': 0.5, 'e': 5.73921028466483e-05}",20,0,6.914099468749523,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
133,False,"{'a': 0.5, 'e': 5.6532308214144386e-05}",30,0,15.85185525830206,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
134,False,"{'a': 0.5, 'e': 5.569169079973268e-05}",20,0,30.344854632503697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
135,False,"{'a': 0.5, 'e': 5.486968449931413e-05}",25,0,30.173434199802948,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 5.406574394463668e-05}",25,0,29.605525774966516,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
137,False,"{'a': 0.5, 'e': 5.3279343598486864e-05}",20,7,19.45623885358918,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 5.250997689561016e-05}",25,0,28.6209364342873,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 5.175715542673774e-05}",20,0,26.724244767803434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 5.102040816326531e-05}",25,0,31.87191481941291,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
141,False,"{'a': 0.5, 'e': 5.02992807202857e-05}",30,0,16.60851454358983,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
142,False,"{'a': 0.5, 'e': 4.959333465582226e-05}",20,0,24.002194185982066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
143,False,"{'a': 0.5, 'e': 4.8902146804244705e-05}",20,11,-1.9630705694332327,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
144,False,"{'a': 0.5, 'e': 4.8225308641975306e-05}",25,0,26.712157562396655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 4.756242568370987e-05}",20,0,25.979546907301085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
146,False,"{'a': 0.5, 'e': 4.6913116907487336e-05}",25,0,36.65679662688432,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 4.627701420704336e-05}",25,0,39.79660298076195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 4.565376186997809e-05}",25,11,22.8731021936464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 4.504301608035674e-05}",20,0,28.18877579107059,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 4.4444444444444447e-05}",35,0,40.18862604902716,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.5, 'e': 4.385772553835358e-05}",20,10,21.584777703668905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 4.3282548476454294e-05}",25,0,7.789405329631946,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
153,False,"{'a': 0.5, 'e': 4.2718612499466016e-05}",25,0,33.79837718644778,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,False,"{'a': 0.5, 'e': 4.2165626581210996e-05}",25,0,30.81494464542414,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
155,False,"{'a': 0.5, 'e': 4.162330905306972e-05}",35,0,-25.188431850502763,"{0: 33, 1: 0, 2: 0, 3: 1, 4: 1}",0
156,False,"{'a': 0.5, 'e': 4.10913872452334e-05}",25,0,36.61891737850499,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 4.056959714390036e-05}",35,20,23.546871345267764,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 4.00576830636116e-05}",20,8,20.978582244857016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 3.955539733396622e-05}",25,0,30.09743777874054,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
160,False,"{'a': 0.5, 'e': 3.90625e-05}",25,0,34.7223265769489,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
161,False,"{'a': 0.5, 'e': 3.8578758535550326e-05}",20,4,-17.0835597942666,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
162,False,"{'a': 0.5, 'e': 3.8103947568968146e-05}",20,0,25.494858278554283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 3.7637848620572846e-05}",20,0,28.945232065386516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,False,"{'a': 0.5, 'e': 3.7180249851279e-05}",25,0,35.67110061483423,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
165,False,"{'a': 0.5, 'e': 3.6730945821854914e-05}",35,0,19.65821272781013,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
166,False,"{'a': 0.5, 'e': 3.628973726230222e-05}",25,0,11.400261831272926,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
167,False,"{'a': 0.5, 'e': 3.58564308508731e-05}",25,0,32.464177405973615,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
168,False,"{'a': 0.5, 'e': 3.5430839002267575e-05}",25,0,33.862009072877214,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 3.501277966457757e-05}",20,0,29.775542912946293,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.5, 'e': 3.460207612456748e-05}",20,0,25.390849842760282,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.5, 'e': 3.419855682090216e-05}",35,0,33.098236933172295,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
172,False,"{'a': 0.5, 'e': 3.380205516495403e-05}",20,0,24.35446535637816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.5, 'e': 3.3412409368839586e-05}",25,0,33.32013932879659,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
174,False,"{'a': 0.5, 'e': 3.302946228035408e-05}",20,0,27.224356560746347,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.5, 'e': 3.265306122448979e-05}",25,0,33.04983449695981,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 3.228305785123967e-05}",25,0,37.95118012653841,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
177,False,"{'a': 0.5, 'e': 3.191930798940279e-05}",30,0,36.435404739898146,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.5, 'e': 3.156167150612296e-05}",30,12,30.918729884332016,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 3.121001217190475e-05}",25,0,23.68727382738979,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
180,False,"{'a': 0.5, 'e': 3.08641975308642e-05}",20,0,29.590945529677924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 3.0524098775983637e-05}",20,0,6.3444626220854285,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
182,False,"{'a': 0.5, 'e': 3.0189590629151068e-05}",30,0,37.357673888198605,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
183,False,"{'a': 0.5, 'e': 2.986055122577563e-05}",20,0,25.289872686409954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
