trial,testing,state,action,reward,Q_before,Q_after
256,False,"('right', 'green', None, None, None)",left,1.790706873475332,"{'forward': '0.18', None: '-5.01', 'right': '1.46', 'left': '0.87'}","{'forward': '0.18', None: '-5.01', 'right': '1.46', 'left': '1.33'}"
256,False,"('right', 'green', None, 'forward', 'right')",forward,1.1235678779275131,"{'forward': '0.47', None: '-2.48', 'right': '1.00', 'left': '-0.21'}","{'forward': '0.80', None: '-2.48', 'right': '1.00', 'left': '-0.21'}"
256,False,"('right', 'green', None, None, None)",,-4.543251948363543,"{'forward': '0.18', None: '-5.01', 'right': '1.46', 'left': '1.33'}","{'forward': '0.18', None: '-4.77', 'right': '1.46', 'left': '1.33'}"
256,False,"('right', 'red', 'right', None, None)",forward,-9.280591415499174,"{'forward': '-10.21', None: '1.81', 'right': '1.67', 'left': '-39.96'}","{'forward': '-9.75', None: '1.81', 'right': '1.67', 'left': '-39.96'}"
256,False,"('right', 'red', 'right', None, 'forward')",,2.600294874188128,"{'forward': '-29.52', None: '1.29', 'right': '1.10', 'left': '-19.52'}","{'forward': '-29.52', None: '1.95', 'right': '1.10', 'left': '-19.52'}"
256,False,"('right', 'red', 'left', None, None)",,0.866720276515887,"{'forward': '-10.64', None: '2.14', 'right': '1.66', 'left': '-10.60'}","{'forward': '-10.64', None: '1.50', 'right': '1.66', 'left': '-10.60'}"
256,False,"('right', 'green', 'left', None, None)",forward,-0.14011351841909192,"{'forward': '0.47', None: '0.68', 'right': '1.99', 'left': '0.97'}","{'forward': '0.16', None: '0.68', 'right': '1.99', 'left': '0.97'}"
256,False,"('forward', 'green', 'left', None, 'forward')",right,0.9954079058413154,"{'forward': '1.32', None: '0.53', 'right': '0.64', 'left': '0.35'}","{'forward': '1.32', None: '0.53', 'right': '0.82', 'left': '0.35'}"
256,False,"('left', 'green', 'forward', 'left', None)",left,-19.40571073874217,"{'forward': '0.23', None: '-3.53', 'right': '0.46', 'left': '-19.23'}","{'forward': '0.23', None: '-3.53', 'right': '0.46', 'left': '-19.32'}"
256,False,"('left', 'green', 'forward', 'forward', None)",forward,-0.2333019148878246,"{'forward': '0.11', None: '-3.42', 'right': '0.85', 'left': '-10.11'}","{'forward': '-0.06', None: '-3.42', 'right': '0.85', 'left': '-10.11'}"
256,False,"('left', 'red', 'left', None, None)",forward,-10.12667889896745,"{'forward': '-9.75', None: '2.04', 'right': '0.84', 'left': '-10.42'}","{'forward': '-9.94', None: '2.04', 'right': '0.84', 'left': '-10.42'}"
256,False,"('left', 'red', 'left', None, None)",right,0.5641026385620918,"{'forward': '-9.94', None: '2.04', 'right': '0.84', 'left': '-10.42'}","{'forward': '-9.94', None: '2.04', 'right': '0.70', 'left': '-10.42'}"
256,False,"('forward', 'red', None, None, None)",left,-9.335355675078915,"{'forward': '-10.34', None: '1.23', 'right': '0.71', 'left': '-10.61'}","{'forward': '-10.34', None: '1.23', 'right': '0.71', 'left': '-9.97'}"
256,False,"('forward', 'red', None, None, None)",forward,-9.766085950129515,"{'forward': '-10.34', None: '1.23', 'right': '0.71', 'left': '-9.97'}","{'forward': '-10.05', None: '1.23', 'right': '0.71', 'left': '-9.97'}"
256,False,"('forward', 'red', None, None, None)",,1.153141459615777,"{'forward': '-10.05', None: '1.23', 'right': '0.71', 'left': '-9.97'}","{'forward': '-10.05', None: '1.19', 'right': '0.71', 'left': '-9.97'}"
256,False,"('forward', 'red', None, None, None)",left,-9.735488476392872,"{'forward': '-10.05', None: '1.19', 'right': '0.71', 'left': '-9.97'}","{'forward': '-10.05', None: '1.19', 'right': '0.71', 'left': '-9.85'}"
256,False,"('forward', 'green', None, None, 'left')",,-4.571588934356058,"{'forward': '1.71', None: '-4.88', 'right': '0.99', 'left': '0.27'}","{'forward': '1.71', None: '-4.72', 'right': '0.99', 'left': '0.27'}"
257,False,"('forward', 'red', None, 'left', 'left')",right,0.8732968320839276,"{'forward': '-9.88', None: '1.42', 'right': '0.68', 'left': '-8.63'}","{'forward': '-9.88', None: '1.42', 'right': '0.78', 'left': '-8.63'}"
257,False,"('left', 'red', 'left', None, None)",right,0.05259753934857725,"{'forward': '-9.94', None: '2.04', 'right': '0.70', 'left': '-10.42'}","{'forward': '-9.94', None: '2.04', 'right': '0.38', 'left': '-10.42'}"
257,False,"('forward', 'green', None, 'forward', 'forward')",left,0.02910634578905935,"{'forward': '1.43', None: '-4.52', 'right': '1.13', 'left': '1.01'}","{'forward': '1.43', None: '-4.52', 'right': '1.13', 'left': '0.52'}"
257,False,"('right', 'green', None, 'forward', None)",forward,0.41197319135825883,"{'forward': '0.69', None: '-4.67', 'right': '1.26', 'left': '0.81'}","{'forward': '0.55', None: '-4.67', 'right': '1.26', 'left': '0.81'}"
257,False,"('right', 'red', 'forward', None, None)",forward,-10.436486063376956,"{'forward': '-10.28', None: '1.79', 'right': '2.41', 'left': '-10.26'}","{'forward': '-10.36', None: '1.79', 'right': '2.41', 'left': '-10.26'}"
257,False,"('right', 'green', 'forward', 'forward', None)",forward,0.3810268875412298,"{'forward': '0.35', None: '-2.87', 'right': '1.13', 'left': '-15.34'}","{'forward': '0.36', None: '-2.87', 'right': '1.13', 'left': '-15.34'}"
257,False,"('right', 'green', None, 'right', 'left')",left,0.6411331095561265,"{'forward': '0.15', None: '-3.75', 'right': '1.34', 'left': '-0.10'}","{'forward': '0.15', None: '-3.75', 'right': '1.34', 'left': '0.27'}"
257,False,"('forward', 'red', None, None, 'forward')",right,1.681302818990996,"{'forward': '-39.63', None: '2.02', 'right': '1.31', 'left': '-39.20'}","{'forward': '-39.63', None: '2.02', 'right': '1.50', 'left': '-39.20'}"
257,False,"('left', 'red', None, None, None)",forward,-9.045003258542163,"{'forward': '-10.46', None: '2.41', 'right': '0.36', 'left': '-9.99'}","{'forward': '-9.75', None: '2.41', 'right': '0.36', 'left': '-9.99'}"
257,False,"('left', 'green', None, None, None)",,-4.572060354515333,"{'forward': '0.43', None: '-4.57', 'right': '0.17', 'left': '1.11'}","{'forward': '0.43', None: '-4.57', 'right': '0.17', 'left': '1.11'}"
257,False,"('left', 'green', None, 'left', 'left')",forward,0.6527754590969483,"{'forward': '1.02', None: '-5.53', 'right': '0.43', 'left': '1.39'}","{'forward': '0.83', None: '-5.53', 'right': '0.43', 'left': '1.39'}"
257,False,"('left', 'red', None, None, None)",,2.821288014342495,"{'forward': '-9.75', None: '2.41', 'right': '0.36', 'left': '-9.99'}","{'forward': '-9.75', None: '2.62', 'right': '0.36', 'left': '-9.99'}"
257,False,"('left', 'red', None, None, None)",forward,-9.780613965275643,"{'forward': '-9.75', None: '2.62', 'right': '0.36', 'left': '-9.99'}","{'forward': '-9.77', None: '2.62', 'right': '0.36', 'left': '-9.99'}"
257,False,"('left', 'green', None, None, None)",forward,0.3442637617762856,"{'forward': '0.43', None: '-4.57', 'right': '0.17', 'left': '1.11'}","{'forward': '0.39', None: '-4.57', 'right': '0.17', 'left': '1.11'}"
257,False,"('left', 'green', None, None, None)",forward,1.4324138172870247,"{'forward': '0.39', None: '-4.57', 'right': '0.17', 'left': '1.11'}","{'forward': '0.91', None: '-4.57', 'right': '0.17', 'left': '1.11'}"
257,False,"('left', 'red', None, None, 'left')",right,0.7349825165890181,"{'forward': '-9.84', None: '2.01', 'right': '0.32', 'left': '-10.56'}","{'forward': '-9.84', None: '2.01', 'right': '0.53', 'left': '-10.56'}"
257,False,"('forward', 'green', None, None, None)",left,0.7654839671281268,"{'forward': '1.56', None: '-5.18', 'right': '1.18', 'left': '0.87'}","{'forward': '1.56', None: '-5.18', 'right': '1.18', 'left': '0.82'}"
257,False,"('right', 'red', 'left', 'left', None)",forward,-9.808425197476636,"{'forward': '-5.23', None: '1.79', 'right': '1.70', 'left': '-9.15'}","{'forward': '-7.52', None: '1.79', 'right': '1.70', 'left': '-9.15'}"
257,False,"('right', 'red', 'left', 'forward', None)",,1.6043278856044498,"{'forward': '-39.32', None: '1.85', 'right': '-19.53', 'left': '-35.13'}","{'forward': '-39.32', None: '1.73', 'right': '-19.53', 'left': '-35.13'}"
257,False,"('right', 'red', 'left', None, None)",forward,-10.16636727099978,"{'forward': '-10.64', None: '1.50', 'right': '1.66', 'left': '-10.60'}","{'forward': '-10.40', None: '1.50', 'right': '1.66', 'left': '-10.60'}"
257,False,"('right', 'red', 'left', 'right', 'forward')",right,1.4923643684787333,"{'forward': '-20.11', None: '0.71', 'right': '0.00', 'left': '0.00'}","{'forward': '-20.11', None: '0.71', 'right': '0.75', 'left': '0.00'}"
257,False,"('forward', 'green', None, 'left', None)",,-5.836535867106128,"{'forward': '2.49', None: '-4.85', 'right': '1.11', 'left': '0.45'}","{'forward': '2.49', None: '-5.34', 'right': '1.11', 'left': '0.45'}"
257,False,"('forward', 'red', None, 'forward', None)",left,-40.344702481081505,"{'forward': '-38.86', None: '1.63', 'right': '-20.06', 'left': '-39.21'}","{'forward': '-38.86', None: '1.63', 'right': '-20.06', 'left': '-39.78'}"
257,False,"('forward', 'red', None, 'left', None)",right,0.8064756088541759,"{'forward': '-9.69', None: '0.98', 'right': '1.12', 'left': '-9.39'}","{'forward': '-9.69', None: '0.98', 'right': '0.96', 'left': '-9.39'}"
257,False,"('left', 'red', None, 'left', 'forward')",,1.5915652779683238,"{'forward': '-39.41', None: '1.65', 'right': '0.92', 'left': '-38.69'}","{'forward': '-39.41', None: '1.62', 'right': '0.92', 'left': '-38.69'}"
257,False,"('left', 'red', None, 'left', None)",right,1.2213092653442787,"{'forward': '-10.32', None: '1.38', 'right': '1.06', 'left': '-9.78'}","{'forward': '-10.32', None: '1.38', 'right': '1.14', 'left': '-9.78'}"
257,False,"('right', 'red', 'forward', None, None)",,1.4162398715554512,"{'forward': '-10.36', None: '1.79', 'right': '2.41', 'left': '-10.26'}","{'forward': '-10.36', None: '1.60', 'right': '2.41', 'left': '-10.26'}"
257,False,"('right', 'red', 'left', None, None)",left,-9.945734297032752,"{'forward': '-10.40', None: '1.50', 'right': '1.66', 'left': '-10.60'}","{'forward': '-10.40', None: '1.50', 'right': '1.66', 'left': '-10.27'}"
257,False,"('right', 'green', 'left', None, None)",right,0.712402737692762,"{'forward': '0.16', None: '0.68', 'right': '1.99', 'left': '0.97'}","{'forward': '0.16', None: '0.68', 'right': '1.35', 'left': '0.97'}"
257,False,"('right', 'green', 'left', 'right', None)",left,-0.7436277404523135,"{'forward': '0.51', None: '0.28', 'right': '0.67', 'left': '0.52'}","{'forward': '0.51', None: '0.28', 'right': '0.67', 'left': '-0.11'}"
258,False,"('forward', 'green', 'forward', None, None)",right,0.41370683602414204,"{'forward': '1.90', None: '-5.51', 'right': '0.97', 'left': '-19.49'}","{'forward': '1.90', None: '-5.51', 'right': '0.69', 'left': '-19.49'}"
258,False,"('left', 'green', None, None, 'right')",,-5.272657177096153,"{'forward': '0.70', None: '-4.36', 'right': '0.25', 'left': '1.72'}","{'forward': '0.70', None: '-4.82', 'right': '0.25', 'left': '1.72'}"
258,False,"('left', 'green', None, None, None)",,-5.494727757056235,"{'forward': '0.91', None: '-4.57', 'right': '0.17', 'left': '1.11'}","{'forward': '0.91', None: '-5.03', 'right': '0.17', 'left': '1.11'}"
258,False,"('left', 'green', None, None, None)",,-5.297915211710302,"{'forward': '0.91', None: '-5.03', 'right': '0.17', 'left': '1.11'}","{'forward': '0.91', None: '-5.16', 'right': '0.17', 'left': '1.11'}"
258,False,"('left', 'red', None, None, None)",forward,-10.425428625183686,"{'forward': '-9.77', None: '2.62', 'right': '0.36', 'left': '-9.99'}","{'forward': '-10.10', None: '2.62', 'right': '0.36', 'left': '-9.99'}"
258,False,"('left', 'red', None, None, None)",left,-10.324878864186413,"{'forward': '-10.10', None: '2.62', 'right': '0.36', 'left': '-9.99'}","{'forward': '-10.10', None: '2.62', 'right': '0.36', 'left': '-10.16'}"
258,False,"('left', 'red', None, None, None)",right,-0.044567173342191846,"{'forward': '-10.10', None: '2.62', 'right': '0.36', 'left': '-10.16'}","{'forward': '-10.10', None: '2.62', 'right': '0.16', 'left': '-10.16'}"
258,False,"('forward', 'red', None, None, None)",left,-9.020251408142425,"{'forward': '-10.05', None: '1.19', 'right': '0.71', 'left': '-9.85'}","{'forward': '-10.05', None: '1.19', 'right': '0.71', 'left': '-9.44'}"
258,False,"('forward', 'red', None, 'left', None)",right,0.6247089854433353,"{'forward': '-9.69', None: '0.98', 'right': '0.96', 'left': '-9.39'}","{'forward': '-9.69', None: '0.98', 'right': '0.79', 'left': '-9.39'}"
258,False,"('left', 'green', None, None, None)",right,0.6318127026242515,"{'forward': '0.91', None: '-5.16', 'right': '0.17', 'left': '1.11'}","{'forward': '0.91', None: '-5.16', 'right': '0.40', 'left': '1.11'}"
258,False,"('forward', 'red', 'left', None, 'left')",forward,-9.580770012134305,"{'forward': '-10.08', None: '1.53', 'right': '1.05', 'left': '-9.42'}","{'forward': '-9.83', None: '1.53', 'right': '1.05', 'left': '-9.42'}"
258,False,"('forward', 'green', 'left', None, None)",left,1.1451726484797362,"{'forward': '1.57', None: '0.66', 'right': '1.35', 'left': '0.97'}","{'forward': '1.57', None: '0.66', 'right': '1.35', 'left': '1.06'}"
258,False,"('right', 'red', 'forward', None, 'forward')",forward,-40.68935039937873,"{'forward': '-29.71', None: '1.31', 'right': '1.69', 'left': '-37.36'}","{'forward': '-35.20', None: '1.31', 'right': '1.69', 'left': '-37.36'}"
258,False,"('right', 'green', 'forward', None, None)",right,1.2183483074515233,"{'forward': '0.77', None: '-4.90', 'right': '1.80', 'left': '-20.16'}","{'forward': '0.77', None: '-4.90', 'right': '1.51', 'left': '-20.16'}"
258,False,"('forward', 'red', 'forward', 'left', None)",forward,-9.44215294719847,"{'forward': '-7.11', None: '1.36', 'right': '0.30', 'left': '-9.65'}","{'forward': '-8.28', None: '1.36', 'right': '0.30', 'left': '-9.65'}"
258,False,"('forward', 'green', 'forward', 'left', 'right')",,-5.404375750689915,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.70', 'right': '0.00', 'left': '0.00'}"
258,False,"('forward', 'green', None, 'left', None)",,-5.652717649342337,"{'forward': '2.49', None: '-5.34', 'right': '1.11', 'left': '0.45'}","{'forward': '2.49', None: '-5.50', 'right': '1.11', 'left': '0.45'}"
258,False,"('forward', 'red', 'forward', 'left', None)",,2.563939163390294,"{'forward': '-8.28', None: '1.36', 'right': '0.30', 'left': '-9.65'}","{'forward': '-8.28', None: '1.96', 'right': '0.30', 'left': '-9.65'}"
258,False,"('forward', 'red', 'forward', None, None)",left,-10.601878603886828,"{'forward': '-9.99', None: '1.89', 'right': '1.28', 'left': '-10.37'}","{'forward': '-9.99', None: '1.89', 'right': '1.28', 'left': '-10.48'}"
258,False,"('forward', 'green', 'forward', None, 'right')",left,-19.70304792773021,"{'forward': '0.51', None: '-3.69', 'right': '0.64', 'left': '-9.83'}","{'forward': '0.51', None: '-3.69', 'right': '0.64', 'left': '-14.77'}"
258,False,"('forward', 'green', 'left', None, 'forward')",left,-0.11130314253917661,"{'forward': '1.32', None: '0.53', 'right': '0.82', 'left': '0.35'}","{'forward': '1.32', None: '0.53', 'right': '0.82', 'left': '0.12'}"
258,False,"('right', 'red', None, None, None)",right,1.1224786355216352,"{'forward': '-9.72', None: '1.83', 'right': '2.10', 'left': '-10.57'}","{'forward': '-9.72', None: '1.83', 'right': '1.61', 'left': '-10.57'}"
258,False,"('forward', 'green', None, None, 'forward')",right,1.4454107771626312,"{'forward': '1.42', None: '-5.16', 'right': '0.94', 'left': '0.70'}","{'forward': '1.42', None: '-5.16', 'right': '1.19', 'left': '0.70'}"
258,False,"('left', 'red', 'left', None, None)",forward,-9.43244448591169,"{'forward': '-9.94', None: '2.04', 'right': '0.38', 'left': '-10.42'}","{'forward': '-9.68', None: '2.04', 'right': '0.38', 'left': '-10.42'}"
258,False,"('left', 'red', 'left', None, None)",forward,-9.276847508098472,"{'forward': '-9.68', None: '2.04', 'right': '0.38', 'left': '-10.42'}","{'forward': '-9.48', None: '2.04', 'right': '0.38', 'left': '-10.42'}"
258,False,"('left', 'green', 'left', None, None)",right,1.103793982794775,"{'forward': '0.85', None: '0.09', 'right': '0.51', 'left': '1.54'}","{'forward': '0.85', None: '0.09', 'right': '0.81', 'left': '1.54'}"
258,False,"('right', 'red', 'right', 'forward', None)",,0.5254824823075739,"{'forward': '-19.70', None: '0.00', 'right': '-10.25', 'left': '-19.51'}","{'forward': '-19.70', None: '0.26', 'right': '-10.25', 'left': '-19.51'}"
258,False,"('right', 'green', None, 'forward', None)",left,1.2036712600276636,"{'forward': '0.55', None: '-4.67', 'right': '1.26', 'left': '0.81'}","{'forward': '0.55', None: '-4.67', 'right': '1.26', 'left': '1.01'}"
258,False,"('left', 'green', None, 'right', 'left')",,-4.96810700964164,"{'forward': '0.04', None: '-2.79', 'right': '0.20', 'left': '1.04'}","{'forward': '0.04', None: '-3.88', 'right': '0.20', 'left': '1.04'}"
258,False,"('left', 'red', None, None, 'left')",right,-0.759926925779097,"{'forward': '-9.84', None: '2.01', 'right': '0.53', 'left': '-10.56'}","{'forward': '-9.84', None: '2.01', 'right': '-0.12', 'left': '-10.56'}"
259,False,"('left', 'red', 'right', None, 'forward')",forward,-39.582788783980355,"{'forward': '0.00', None: '0.74', 'right': '0.00', 'left': '-20.08'}","{'forward': '-19.79', None: '0.74', 'right': '0.00', 'left': '-20.08'}"
259,False,"('left', 'red', 'right', None, 'forward')",right,0.5672603527557657,"{'forward': '-19.79', None: '0.74', 'right': '0.00', 'left': '-20.08'}","{'forward': '-19.79', None: '0.74', 'right': '0.28', 'left': '-20.08'}"
259,False,"('right', 'green', None, None, 'left')",left,1.3978260073192197,"{'forward': '0.10', None: '-4.84', 'right': '1.32', 'left': '0.72'}","{'forward': '0.10', None: '-4.84', 'right': '1.32', 'left': '1.06'}"
259,False,"('left', 'green', None, 'left', 'forward')",forward,0.43454805053849277,"{'forward': '0.31', None: '-4.62', 'right': '1.03', 'left': '1.13'}","{'forward': '0.37', None: '-4.62', 'right': '1.03', 'left': '1.13'}"
259,False,"('left', 'green', None, 'right', 'left')",left,1.2027111934148433,"{'forward': '0.04', None: '-3.88', 'right': '0.20', 'left': '1.04'}","{'forward': '0.04', None: '-3.88', 'right': '0.20', 'left': '1.12'}"
259,False,"('forward', 'green', None, 'left', 'forward')",left,0.9048992885622242,"{'forward': '0.61', None: '-4.00', 'right': '0.44', 'left': '0.07'}","{'forward': '0.61', None: '-4.00', 'right': '0.44', 'left': '0.49'}"
259,False,"('right', 'green', None, 'forward', None)",left,0.3526419285684046,"{'forward': '0.55', None: '-4.67', 'right': '1.26', 'left': '1.01'}","{'forward': '0.55', None: '-4.67', 'right': '1.26', 'left': '0.68'}"
259,False,"('right', 'green', None, 'left', 'right')",,-4.090497622127641,"{'forward': '0.47', None: '-4.39', 'right': '0.86', 'left': '0.20'}","{'forward': '0.47', None: '-4.24', 'right': '0.86', 'left': '0.20'}"
259,False,"('right', 'green', None, 'left', None)",forward,0.6940983052147897,"{'forward': '1.51', None: '-4.98', 'right': '2.17', 'left': '0.95'}","{'forward': '1.10', None: '-4.98', 'right': '2.17', 'left': '0.95'}"
259,False,"('forward', 'green', None, None, None)",forward,2.387693268310366,"{'forward': '1.56', None: '-5.18', 'right': '1.18', 'left': '0.82'}","{'forward': '1.98', None: '-5.18', 'right': '1.18', 'left': '0.82'}"
259,False,"('forward', 'red', 'left', None, 'left')",,1.4341343963812048,"{'forward': '-9.83', None: '1.53', 'right': '1.05', 'left': '-9.42'}","{'forward': '-9.83', None: '1.48', 'right': '1.05', 'left': '-9.42'}"
259,False,"('forward', 'green', 'left', None, None)",forward,0.9734258607392621,"{'forward': '1.57', None: '0.66', 'right': '1.35', 'left': '1.06'}","{'forward': '1.27', None: '0.66', 'right': '1.35', 'left': '1.06'}"
259,False,"('forward', 'green', None, 'forward', None)",left,0.5071022425408036,"{'forward': '1.12', None: '-5.40', 'right': '1.36', 'left': '1.21'}","{'forward': '1.12', None: '-5.40', 'right': '1.36', 'left': '0.86'}"
259,False,"('right', 'red', None, 'forward', 'forward')",right,-20.97831317200568,"{'forward': '-37.25', None: '1.83', 'right': '-19.87', 'left': '-39.67'}","{'forward': '-37.25', None: '1.83', 'right': '-20.42', 'left': '-39.67'}"
259,False,"('right', 'red', None, None, None)",forward,-10.972319436801758,"{'forward': '-9.72', None: '1.83', 'right': '1.61', 'left': '-10.57'}","{'forward': '-10.35', None: '1.83', 'right': '1.61', 'left': '-10.57'}"
259,False,"('right', 'green', None, None, None)",forward,1.2238653408498705,"{'forward': '0.18', None: '-4.77', 'right': '1.46', 'left': '1.33'}","{'forward': '0.70', None: '-4.77', 'right': '1.46', 'left': '1.33'}"
259,False,"('right', 'red', 'left', None, 'right')",,1.3220245008254428,"{'forward': '-10.00', None: '1.49', 'right': '1.31', 'left': '-9.63'}","{'forward': '-10.00', None: '1.41', 'right': '1.31', 'left': '-9.63'}"
259,False,"('right', 'green', 'left', None, 'left')",left,1.1891966863515484,"{'forward': '0.50', None: '0.92', 'right': '1.33', 'left': '1.47'}","{'forward': '0.50', None: '0.92', 'right': '1.33', 'left': '1.33'}"
259,False,"('right', 'green', 'forward', 'left', None)",left,-20.72698002135214,"{'forward': '0.19', None: '-2.41', 'right': '1.98', 'left': '-17.63'}","{'forward': '0.19', None: '-2.41', 'right': '1.98', 'left': '-19.18'}"
259,False,"('right', 'red', None, 'left', 'left')",left,-9.180492561751848,"{'forward': '-4.63', None: '1.60', 'right': '0.98', 'left': '-4.79'}","{'forward': '-4.63', None: '1.60', 'right': '0.98', 'left': '-6.99'}"
260,False,"('forward', 'green', 'left', 'forward', 'forward')",forward,2.8716827592622858,"{'forward': '0.00', None: '0.30', 'right': '0.30', 'left': '0.31'}","{'forward': '1.44', None: '0.30', 'right': '0.30', 'left': '0.31'}"
260,False,"('forward', 'green', None, 'left', 'forward')",,-5.476238554008614,"{'forward': '0.61', None: '-4.00', 'right': '0.44', 'left': '0.49'}","{'forward': '0.61', None: '-4.74', 'right': '0.44', 'left': '0.49'}"
260,False,"('forward', 'green', None, 'left', 'forward')",left,0.44671667112104096,"{'forward': '0.61', None: '-4.74', 'right': '0.44', 'left': '0.49'}","{'forward': '0.61', None: '-4.74', 'right': '0.44', 'left': '0.47'}"
260,False,"('right', 'green', None, None, 'left')",right,1.037084367266623,"{'forward': '0.10', None: '-4.84', 'right': '1.32', 'left': '1.06'}","{'forward': '0.10', None: '-4.84', 'right': '1.18', 'left': '1.06'}"
260,False,"('forward', 'red', 'left', None, None)",right,1.2054753728803211,"{'forward': '-10.44', None: '1.72', 'right': '0.97', 'left': '-10.16'}","{'forward': '-10.44', None: '1.72', 'right': '1.09', 'left': '-10.16'}"
260,False,"('left', 'red', None, None, None)",forward,-9.170417429009357,"{'forward': '-10.10', None: '2.62', 'right': '0.16', 'left': '-10.16'}","{'forward': '-9.63', None: '2.62', 'right': '0.16', 'left': '-10.16'}"
260,False,"('left', 'red', None, None, None)",left,-10.703785608219073,"{'forward': '-9.63', None: '2.62', 'right': '0.16', 'left': '-10.16'}","{'forward': '-9.63', None: '2.62', 'right': '0.16', 'left': '-10.43'}"
260,False,"('left', 'green', 'right', None, 'right')",forward,0.25463527245531925,"{'forward': '0.00', None: '0.00', 'right': '-0.02', 'left': '-9.52'}","{'forward': '0.13', None: '0.00', 'right': '-0.02', 'left': '-9.52'}"
260,False,"('left', 'red', None, 'left', None)",left,-10.21765263024264,"{'forward': '-10.32', None: '1.38', 'right': '1.14', 'left': '-9.78'}","{'forward': '-10.32', None: '1.38', 'right': '1.14', 'left': '-10.00'}"
260,False,"('left', 'green', None, None, None)",left,1.3542418987866984,"{'forward': '0.91', None: '-5.16', 'right': '0.40', 'left': '1.11'}","{'forward': '0.91', None: '-5.16', 'right': '0.40', 'left': '1.23'}"
260,False,"('right', 'green', 'left', 'left', None)",,0.8126513192020997,"{'forward': '1.13', None: '1.25', 'right': '0.40', 'left': '0.84'}","{'forward': '1.13', None: '1.03', 'right': '0.40', 'left': '0.84'}"
260,False,"('right', 'green', None, 'left', 'right')",forward,0.6646749951443635,"{'forward': '0.47', None: '-4.24', 'right': '0.86', 'left': '0.20'}","{'forward': '0.57', None: '-4.24', 'right': '0.86', 'left': '0.20'}"
260,False,"('right', 'red', 'right', None, None)",,1.1335920267272521,"{'forward': '-9.75', None: '1.81', 'right': '1.67', 'left': '-39.96'}","{'forward': '-9.75', None: '1.47', 'right': '1.67', 'left': '-39.96'}"
260,False,"('right', 'green', None, 'left', None)",right,1.7331051297227533,"{'forward': '1.10', None: '-4.98', 'right': '2.17', 'left': '0.95'}","{'forward': '1.10', None: '-4.98', 'right': '1.95', 'left': '0.95'}"
260,False,"('right', 'red', 'left', None, None)",left,-9.271480160691606,"{'forward': '-10.40', None: '1.50', 'right': '1.66', 'left': '-10.27'}","{'forward': '-10.40', None: '1.50', 'right': '1.66', 'left': '-9.77'}"
260,False,"('right', 'red', 'left', None, None)",right,1.6616599848422042,"{'forward': '-10.40', None: '1.50', 'right': '1.66', 'left': '-9.77'}","{'forward': '-10.40', None: '1.50', 'right': '1.66', 'left': '-9.77'}"
260,False,"('left', 'green', None, None, None)",forward,-0.24917467228967127,"{'forward': '0.91', None: '-5.16', 'right': '0.40', 'left': '1.23'}","{'forward': '0.33', None: '-5.16', 'right': '0.40', 'left': '1.23'}"
260,False,"('left', 'red', 'forward', 'forward', 'forward')",forward,-39.05207001507777,"{'forward': '-20.16', None: '0.61', 'right': '-10.27', 'left': '-19.77'}","{'forward': '-29.61', None: '0.61', 'right': '-10.27', 'left': '-19.77'}"
260,False,"('left', 'red', 'forward', 'left', None)",right,0.710090552266057,"{'forward': '-6.93', None: '1.95', 'right': '1.14', 'left': '-9.77'}","{'forward': '-6.93', None: '1.95', 'right': '0.93', 'left': '-9.77'}"
260,False,"('right', 'red', None, 'left', None)",forward,-10.189859253757712,"{'forward': '-10.16', None: '1.12', 'right': '1.07', 'left': '-10.31'}","{'forward': '-10.17', None: '1.12', 'right': '1.07', 'left': '-10.31'}"
260,False,"('right', 'red', None, None, None)",left,-10.250734959959638,"{'forward': '-10.35', None: '1.83', 'right': '1.61', 'left': '-10.57'}","{'forward': '-10.35', None: '1.83', 'right': '1.61', 'left': '-10.41'}"
260,False,"('right', 'green', 'left', None, None)",left,0.5962852166680547,"{'forward': '0.16', None: '0.68', 'right': '1.35', 'left': '0.97'}","{'forward': '0.16', None: '0.68', 'right': '1.35', 'left': '0.78'}"
260,False,"('left', 'red', None, 'forward', 'left')",left,-39.40646254644454,"{'forward': '-39.38', None: '1.43', 'right': '-20.01', 'left': '-40.47'}","{'forward': '-39.38', None: '1.43', 'right': '-20.01', 'left': '-39.94'}"
260,False,"('left', 'red', None, 'left', 'forward')",forward,-39.75733161505034,"{'forward': '-39.41', None: '1.62', 'right': '0.92', 'left': '-38.69'}","{'forward': '-39.58', None: '1.62', 'right': '0.92', 'left': '-38.69'}"
260,False,"('left', 'red', None, 'left', 'right')",left,-10.290949342867062,"{'forward': '-7.16', None: '1.77', 'right': '-0.18', 'left': '-4.62'}","{'forward': '-7.16', None: '1.77', 'right': '-0.18', 'left': '-7.46'}"
260,False,"('left', 'green', None, None, None)",,-4.93358997771388,"{'forward': '0.33', None: '-5.16', 'right': '0.40', 'left': '1.23'}","{'forward': '0.33', None: '-5.05', 'right': '0.40', 'left': '1.23'}"
260,False,"('left', 'green', None, None, 'forward')",,-4.189320172563396,"{'forward': '1.42', None: '-5.19', 'right': '0.73', 'left': '1.92'}","{'forward': '1.42', None: '-4.69', 'right': '0.73', 'left': '1.92'}"
