trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
29,False,"{'a': 0.5, 'e': 1}",35,0,-201.67860881793757,"{0: 17, 1: 5, 2: 11, 3: 0, 4: 2}",0
30,False,"{'a': 0.5, 'e': 1}",30,0,-104.3686827720853,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
31,False,"{'a': 0.5, 'e': 1}",20,0,-107.88536553014255,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
32,False,"{'a': 0.5, 'e': 1}",20,0,-153.90448761938762,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
33,False,"{'a': 0.5, 'e': 1}",25,0,-77.35197049629865,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
34,False,"{'a': 0.5, 'e': 1}",20,0,-115.29639180866525,"{0: 9, 1: 6, 2: 3, 3: 1, 4: 1}",0
35,False,"{'a': 0.5, 'e': 1}",20,0,-111.80688059279697,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
36,False,"{'a': 0.5, 'e': 1}",25,0,-201.51025207999268,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
37,False,"{'a': 0.5, 'e': 1}",20,0,-40.841643105620335,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 1}",30,0,-54.75642872928821,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
39,False,"{'a': 0.5, 'e': 1}",20,0,-146.52227927433157,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
40,False,"{'a': 0.5, 'e': 1}",25,0,-122.21602833650228,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
41,False,"{'a': 0.5, 'e': 1}",30,0,-184.32880828309723,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
42,False,"{'a': 0.5, 'e': 1}",25,0,-112.46653574281368,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
43,False,"{'a': 0.5, 'e': 1}",25,0,-141.14279097202387,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
44,False,"{'a': 0.5, 'e': 1}",20,0,-111.32610942921116,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
45,False,"{'a': 0.5, 'e': 1}",20,0,-43.86508589364367,"{0: 14, 1: 4, 2: 0, 3: 2, 4: 0}",0
46,False,"{'a': 0.5, 'e': 1}",20,0,-106.53154360321344,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
47,False,"{'a': 0.5, 'e': 1}",25,0,-133.20870945510816,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
48,False,"{'a': 0.5, 'e': 1}",20,0,-147.94136157921412,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
49,False,"{'a': 0.5, 'e': 1}",25,0,-143.20654153634354,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
50,False,"{'a': 0.5, 'e': 1}",20,0,-78.68928204424286,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
51,False,"{'a': 0.5, 'e': 1}",20,0,-48.26723862196735,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 1}",30,0,-205.27932374111552,"{0: 12, 1: 7, 2: 8, 3: 1, 4: 2}",0
53,False,"{'a': 0.5, 'e': 1}",20,0,-86.34257626572463,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
54,False,"{'a': 0.5, 'e': 1}",20,0,-150.17209748770668,"{0: 7, 1: 3, 2: 8, 3: 1, 4: 1}",0
55,False,"{'a': 0.5, 'e': 1}",35,0,-152.62621592899114,"{0: 23, 1: 2, 2: 8, 3: 0, 4: 2}",0
56,False,"{'a': 0.5, 'e': 1}",30,7,-164.99996143179885,"{0: 10, 1: 6, 2: 3, 3: 2, 4: 2}",1
57,False,"{'a': 0.5, 'e': 1}",30,0,-121.42885204049801,"{0: 18, 1: 1, 2: 10, 3: 0, 4: 1}",0
58,False,"{'a': 0.5, 'e': 1}",20,0,-180.78779954422276,"{0: 7, 1: 4, 2: 5, 3: 2, 4: 2}",0
59,False,"{'a': 0.5, 'e': 1}",20,0,-99.44336554880437,"{0: 10, 1: 6, 2: 2, 3: 1, 4: 1}",0
60,False,"{'a': 0.5, 'e': 1}",20,0,-68.4799281796373,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 1}",25,0,-154.26308181053145,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
62,False,"{'a': 0.5, 'e': 1}",20,0,-175.04346773732513,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
63,False,"{'a': 0.5, 'e': 1}",20,3,-51.16777823095453,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
64,False,"{'a': 0.5, 'e': 1}",20,0,-34.81452871223826,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
65,False,"{'a': 0.5, 'e': 1}",20,5,-69.58645647919171,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 1}",1
66,False,"{'a': 0.5, 'e': 1}",25,0,-79.20639838165202,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
67,False,"{'a': 0.5, 'e': 1}",20,7,-39.767744834384985,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 1}",20,0,-81.62611399870414,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
69,False,"{'a': 0.5, 'e': 1}",25,0,-161.95414089275795,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
70,False,"{'a': 0.5, 'e': 1}",30,0,-138.07636479993354,"{0: 16, 1: 4, 2: 8, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 1}",25,0,-115.45947777194255,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
72,False,"{'a': 0.5, 'e': 1}",25,0,-227.6791368039302,"{0: 10, 1: 2, 2: 9, 3: 1, 4: 3}",0
73,False,"{'a': 0.5, 'e': 1}",20,11,4.70158050064128,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 1}",30,0,-177.01053704879794,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
75,False,"{'a': 0.5, 'e': 1}",30,0,-128.09385178318934,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
76,False,"{'a': 0.5, 'e': 1}",20,0,-100.21834781859089,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
77,False,"{'a': 0.5, 'e': 1}",20,0,-186.01179017331592,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
78,False,"{'a': 0.5, 'e': 1}",25,0,-186.54289852729192,"{0: 13, 1: 0, 2: 8, 3: 2, 4: 2}",0
79,False,"{'a': 0.5, 'e': 1}",20,0,-80.38843013330032,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
80,False,"{'a': 0.5, 'e': 1}",20,0,-117.56382247188492,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
81,False,"{'a': 0.5, 'e': 1}",20,0,-26.92095251603365,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
82,False,"{'a': 0.5, 'e': 1}",25,0,-149.79332728317956,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
83,False,"{'a': 0.5, 'e': 1}",25,0,-121.49831638904651,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
84,False,"{'a': 0.5, 'e': 1}",25,0,-104.76081924398636,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
85,False,"{'a': 0.5, 'e': 1}",25,0,-123.15634750054912,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
86,False,"{'a': 0.5, 'e': 1}",20,0,-117.39951743070222,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
87,False,"{'a': 0.5, 'e': 1}",20,0,-106.25444941354465,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
88,False,"{'a': 0.5, 'e': 1}",20,0,-75.02120682378592,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
89,False,"{'a': 0.5, 'e': 1}",25,7,-41.049870770577094,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 1}",30,0,-206.60098779512253,"{0: 16, 1: 4, 2: 5, 3: 2, 4: 3}",0
91,False,"{'a': 0.5, 'e': 1}",20,0,-107.06930371900748,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
92,False,"{'a': 0.5, 'e': 1}",30,0,-126.70821884477222,"{0: 19, 1: 4, 2: 3, 3: 3, 4: 1}",0
93,False,"{'a': 0.5, 'e': 1}",20,0,-98.00264258339932,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
94,False,"{'a': 0.5, 'e': 1}",25,0,-91.98631751537779,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
95,False,"{'a': 0.5, 'e': 1}",25,0,-357.0927286055467,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 7}",0
96,False,"{'a': 0.5, 'e': 1}",20,0,-81.6295648586987,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
97,False,"{'a': 0.5, 'e': 1}",25,14,-23.25511662063767,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
98,False,"{'a': 0.5, 'e': 1}",35,0,-177.25997946314908,"{0: 22, 1: 6, 2: 3, 3: 1, 4: 3}",0
99,False,"{'a': 0.5, 'e': 1}",25,0,-186.77991057530045,"{0: 13, 1: 1, 2: 6, 3: 3, 4: 2}",0
100,False,"{'a': 0.5, 'e': 1}",20,0,-100.70351704523766,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
101,False,"{'a': 0.5, 'e': 1}",20,10,-33.15136112858487,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
102,False,"{'a': 0.5, 'e': 1}",20,0,-137.87293712612774,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
103,False,"{'a': 0.5, 'e': 1}",20,0,-173.4265695217322,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
104,False,"{'a': 0.5, 'e': 1}",20,0,-74.37007740415174,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
105,False,"{'a': 0.5, 'e': 1}",30,0,-122.26696060557143,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
106,False,"{'a': 0.5, 'e': 1}",20,0,-52.990210412219795,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
107,False,"{'a': 0.5, 'e': 1}",30,0,-191.09862241000016,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 3}",0
108,False,"{'a': 0.5, 'e': 1}",30,0,-62.34920264371707,"{0: 18, 1: 7, 2: 5, 3: 0, 4: 0}",0
109,False,"{'a': 0.5, 'e': 1}",25,0,-152.31603412096018,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
110,False,"{'a': 0.5, 'e': 1}",20,0,-51.251025378841874,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 1}",30,10,-112.28746765902714,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",1
112,False,"{'a': 0.5, 'e': 1}",25,0,-88.53330606402972,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
113,False,"{'a': 0.5, 'e': 1}",20,0,-71.9332567051898,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
114,False,"{'a': 0.5, 'e': 1}",25,0,-195.17788576339169,"{0: 11, 1: 4, 2: 5, 3: 3, 4: 2}",0
115,False,"{'a': 0.5, 'e': 1}",35,0,-270.7809038340314,"{0: 18, 1: 4, 2: 7, 3: 2, 4: 4}",0
116,False,"{'a': 0.5, 'e': 1}",25,0,-75.15668689574773,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
117,False,"{'a': 0.5, 'e': 1}",30,0,-183.80477135749948,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
118,False,"{'a': 0.5, 'e': 1}",20,0,-83.25403390952003,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
119,False,"{'a': 0.5, 'e': 1}",20,0,-105.84685522263993,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
120,False,"{'a': 0.5, 'e': 1}",30,0,-45.76859090898238,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
121,False,"{'a': 0.5, 'e': 1}",20,0,-249.9626722066358,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 5}",0
122,False,"{'a': 0.5, 'e': 1}",25,0,-83.79839790271785,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
123,False,"{'a': 0.5, 'e': 1}",30,0,-100.23460538343936,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
124,False,"{'a': 0.5, 'e': 1}",25,0,-150.44405577769382,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
125,False,"{'a': 0.5, 'e': 1}",30,0,-161.6631685650413,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
126,False,"{'a': 0.5, 'e': 1}",30,0,-89.7242084321686,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
127,False,"{'a': 0.5, 'e': 1}",20,0,-99.29781828397276,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
128,False,"{'a': 0.5, 'e': 1}",20,0,-160.50566186954515,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
129,False,"{'a': 0.5, 'e': 1}",20,0,-67.8297769367938,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
130,False,"{'a': 0.5, 'e': 1}",20,0,-78.39716890344299,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
131,False,"{'a': 0.5, 'e': 1}",25,0,-82.3789050725204,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
132,False,"{'a': 0.5, 'e': 1}",20,0,-65.25691673624307,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
133,False,"{'a': 0.5, 'e': 1}",20,0,-157.95450643517057,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
134,False,"{'a': 0.5, 'e': 1}",25,0,-145.1804693021329,"{0: 14, 1: 1, 2: 6, 3: 3, 4: 1}",0
135,False,"{'a': 0.5, 'e': 1}",30,20,-27.775228794601688,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 1}",25,0,-203.7325934626208,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 4}",0
137,False,"{'a': 0.5, 'e': 1}",20,0,-93.23559460632234,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
138,False,"{'a': 0.5, 'e': 1}",20,0,-183.46759959612493,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
139,False,"{'a': 0.5, 'e': 1}",25,0,-142.61739174342944,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
140,False,"{'a': 0.5, 'e': 1}",20,0,-269.72664508285067,"{0: 6, 1: 3, 2: 6, 3: 0, 4: 5}",0
141,False,"{'a': 0.5, 'e': 1}",25,0,-133.535028368293,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
142,False,"{'a': 0.5, 'e': 1}",20,0,-49.11566622157893,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
143,False,"{'a': 0.5, 'e': 1}",25,0,-101.89249501146111,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
144,False,"{'a': 0.5, 'e': 1}",20,0,-84.60021659549244,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
145,False,"{'a': 0.5, 'e': 1}",20,0,-120.86889972164644,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
146,False,"{'a': 0.5, 'e': 1}",20,0,-85.2636045412664,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
147,False,"{'a': 0.5, 'e': 1}",25,0,-127.75845394718776,"{0: 12, 1: 2, 2: 9, 3: 2, 4: 0}",0
148,False,"{'a': 0.5, 'e': 1}",25,0,-81.00290454755546,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
149,False,"{'a': 0.5, 'e': 1}",20,0,-122.48059417041517,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
150,False,"{'a': 0.5, 'e': 1}",35,0,-38.68868488291708,"{0: 25, 1: 6, 2: 4, 3: 0, 4: 0}",0
151,False,"{'a': 0.5, 'e': 1}",30,3,-145.8894694683696,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 2}",1
152,False,"{'a': 0.5, 'e': 1}",30,0,-124.43372924897986,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
153,False,"{'a': 0.5, 'e': 1}",20,0,-129.9016003328021,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
154,False,"{'a': 0.5, 'e': 1}",20,0,-60.532109027206204,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
155,False,"{'a': 0.5, 'e': 1}",30,0,-152.26882085036573,"{0: 16, 1: 5, 2: 5, 3: 3, 4: 1}",0
156,False,"{'a': 0.5, 'e': 1}",20,0,-95.70690572178546,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
157,False,"{'a': 0.5, 'e': 1}",30,0,-82.19346626901127,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
158,False,"{'a': 0.5, 'e': 1}",20,0,-114.4453504081238,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
159,False,"{'a': 0.5, 'e': 1}",20,0,-110.51440232259078,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
160,False,"{'a': 0.5, 'e': 1}",20,8,-5.821365881388489,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 1}",25,0,-179.76935105838194,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
162,False,"{'a': 0.5, 'e': 1}",30,0,-188.05202308848877,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
163,False,"{'a': 0.5, 'e': 1}",25,0,-141.51250766977336,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
164,False,"{'a': 0.5, 'e': 1}",20,0,-165.33407572702197,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
165,False,"{'a': 0.5, 'e': 1}",25,0,-195.4947362410941,"{0: 10, 1: 5, 2: 6, 3: 2, 4: 2}",0
166,False,"{'a': 0.5, 'e': 1}",25,0,-174.6737172484958,"{0: 12, 1: 1, 2: 10, 3: 0, 4: 2}",0
167,False,"{'a': 0.5, 'e': 1}",30,0,-186.48692327007214,"{0: 16, 1: 5, 2: 6, 3: 0, 4: 3}",0
168,False,"{'a': 0.5, 'e': 1}",20,0,-39.44038734217761,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 1}",25,0,-115.5876526716817,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
170,False,"{'a': 0.5, 'e': 1}",20,0,-99.43111083587952,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
171,False,"{'a': 0.5, 'e': 1}",30,0,-199.62461217648416,"{0: 14, 1: 1, 2: 11, 3: 3, 4: 1}",0
172,False,"{'a': 0.5, 'e': 1}",20,0,-151.11986965543858,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
173,False,"{'a': 0.5, 'e': 1}",20,0,-96.62329000151126,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
174,False,"{'a': 0.5, 'e': 1}",30,0,-146.69576497372864,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
175,False,"{'a': 0.5, 'e': 1}",20,0,-153.45386394680187,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
176,False,"{'a': 0.5, 'e': 1}",20,0,-76.45293770505053,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
177,False,"{'a': 0.5, 'e': 1}",25,0,-72.22854006742926,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
178,False,"{'a': 0.5, 'e': 1}",20,0,-47.31114411386312,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
179,False,"{'a': 0.5, 'e': 1}",20,0,-7.943128690560219,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
180,False,"{'a': 0.5, 'e': 1}",20,0,-38.77148864529913,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 1}",20,0,-114.39181030322143,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
182,False,"{'a': 0.5, 'e': 1}",20,0,-205.75847247964353,"{0: 7, 1: 3, 2: 4, 3: 4, 4: 2}",0
183,False,"{'a': 0.5, 'e': 1}",30,0,-317.6695821575173,"{0: 13, 1: 1, 2: 9, 3: 2, 4: 5}",0
184,False,"{'a': 0.5, 'e': 1}",25,0,-233.76336755494435,"{0: 13, 1: 0, 2: 7, 3: 1, 4: 4}",0
185,False,"{'a': 0.5, 'e': 1}",35,0,-286.9969700657844,"{0: 17, 1: 1, 2: 12, 3: 1, 4: 4}",0
186,False,"{'a': 0.5, 'e': 1}",25,0,-99.63693282493443,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
187,False,"{'a': 0.5, 'e': 1}",20,0,-144.36796424444833,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
188,False,"{'a': 0.5, 'e': 1}",20,7,7.98320249747375,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 1}",20,6,-72.39640121536057,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
190,False,"{'a': 0.5, 'e': 1}",20,0,-53.72520522628239,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
191,False,"{'a': 0.5, 'e': 1}",20,0,-79.98976966614492,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
192,False,"{'a': 0.5, 'e': 1}",25,5,-80.65071860910317,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",1
193,False,"{'a': 0.5, 'e': 1}",20,0,-80.3606689726688,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
194,False,"{'a': 0.5, 'e': 1}",20,0,-126.55682815112704,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
195,False,"{'a': 0.5, 'e': 1}",30,15,-35.07044564518831,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
196,False,"{'a': 0.5, 'e': 1}",35,0,-137.20381110356809,"{0: 21, 1: 3, 2: 9, 3: 1, 4: 1}",0
197,False,"{'a': 0.5, 'e': 1}",20,0,-117.20466401606302,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
198,False,"{'a': 0.5, 'e': 1}",20,0,-25.200300750735394,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
199,False,"{'a': 0.5, 'e': 1}",30,4,-147.88738570547522,"{0: 10, 1: 7, 2: 7, 3: 1, 4: 1}",1
200,False,"{'a': 0.5, 'e': 1}",25,0,-38.64567026526906,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
201,False,"{'a': 0.5, 'e': 1}",20,0,-43.81883357323121,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
