trial,testing,state,action,reward,Q_before,Q_after
1,False,"('left', 'red', None, None, None)",forward,-10.403539348130318,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-5.20', None: '0.00', 'right': '0.00', 'left': '0.00'}"
1,False,"('left', 'red', None, 'forward', 'left')",,0.9890294625279215,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.49', 'right': '0.00', 'left': '0.00'}"
1,False,"('left', 'red', None, None, None)",,1.9301147710552793,"{'forward': '-5.20', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-5.20', None: '0.97', 'right': '0.00', 'left': '0.00'}"
1,False,"('left', 'green', None, 'forward', None)",right,0.6356510390010409,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.32', 'left': '0.00'}"
1,False,"('forward', 'green', None, 'forward', 'forward')",forward,2.2525792617059492,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '1.13', None: '0.00', 'right': '0.00', 'left': '0.00'}"
1,False,"('forward', 'green', 'forward', None, None)",left,-20.211727804806422,"{'forward': '0.55', None: '-2.50', 'right': '0.00', 'left': '0.00'}","{'forward': '0.55', None: '-2.50', 'right': '0.00', 'left': '-10.11'}"
1,False,"('forward', 'green', None, 'right', None)",right,1.0537707244961165,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.53', 'left': '0.00'}"
1,False,"('left', 'red', 'left', None, None)",,1.943795435892334,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.97', 'right': '0.00', 'left': '0.00'}"
1,False,"('left', 'red', 'left', 'forward', None)",right,-20.678208497260485,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '-10.34', 'left': '0.00'}"
2,False,"('right', 'green', 'forward', 'forward', 'right')",right,2.6690759196672973,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '1.33', 'left': '0.00'}"
2,False,"('forward', 'red', 'forward', 'forward', None)",forward,-40.170377606422626,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-20.09', None: '0.00', 'right': '0.00', 'left': '0.00'}"
2,False,"('forward', 'red', 'forward', None, None)",right,0.32484396921782366,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.16', 'left': '0.00'}"
2,False,"('left', 'red', 'forward', None, None)",,1.715074522941898,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.86', 'right': '0.00', 'left': '0.00'}"
2,False,"('left', 'red', 'forward', None, None)",left,-10.045558057016715,"{'forward': '0.00', None: '0.86', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.86', 'right': '0.00', 'left': '-5.02'}"
2,False,"('left', 'green', 'forward', None, 'left')",right,0.8876329287599054,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.44', 'left': '0.00'}"
2,False,"('right', 'red', None, None, None)",forward,-10.85109007983158,"{'forward': '0.00', None: '1.43', 'right': '1.21', 'left': '-5.40'}","{'forward': '-5.43', None: '1.43', 'right': '1.21', 'left': '-5.40'}"
2,False,"('right', 'green', 'right', 'right', 'right')",left,-19.462070258647927,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-9.73'}"
2,False,"('right', 'green', None, None, None)",forward,1.3280655863829862,"{'forward': '0.00', None: '0.00', 'right': '0.85', 'left': '0.00'}","{'forward': '0.66', None: '0.00', 'right': '0.85', 'left': '0.00'}"
2,False,"('right', 'green', 'left', None, None)",left,-0.06260266529814085,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-0.03'}"
2,False,"('left', 'green', None, None, 'forward')",left,0.7931370464168452,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.40'}"
2,False,"('forward', 'red', None, 'forward', 'left')",forward,-40.56011724509791,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-20.28', None: '0.00', 'right': '0.00', 'left': '0.00'}"
2,False,"('forward', 'red', None, None, 'left')",left,-9.299400737051903,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-4.65'}"
2,False,"('forward', 'red', None, None, None)",forward,-10.629756460893857,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-4.87'}","{'forward': '-5.31', None: '0.00', 'right': '0.00', 'left': '-4.87'}"
2,False,"('forward', 'red', None, None, None)",right,0.6173547125062738,"{'forward': '-5.31', None: '0.00', 'right': '0.00', 'left': '-4.87'}","{'forward': '-5.31', None: '0.00', 'right': '0.31', 'left': '-4.87'}"
2,False,"('left', 'red', 'left', None, None)",forward,-9.542475412899542,"{'forward': '0.00', None: '0.97', 'right': '0.00', 'left': '0.00'}","{'forward': '-4.77', None: '0.97', 'right': '0.00', 'left': '0.00'}"
2,False,"('left', 'green', 'left', None, None)",forward,0.8182938722175157,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.41', None: '0.00', 'right': '0.00', 'left': '0.00'}"
2,False,"('left', 'red', 'forward', 'right', 'forward')",left,-40.00552257849409,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-20.00'}"
2,False,"('left', 'red', 'forward', 'forward', None)",right,-20.66125871035591,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '-10.33', 'left': '0.00'}"
2,False,"('left', 'red', 'forward', 'left', 'forward')",,0.9076535283891236,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.45', 'right': '0.00', 'left': '0.00'}"
3,False,"('left', 'red', 'left', 'right', 'forward')",forward,-40.558687136777365,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-20.28', None: '0.00', 'right': '0.00', 'left': '0.00'}"
3,False,"('left', 'red', 'left', None, None)",right,1.528420424989469,"{'forward': '-4.77', None: '0.97', 'right': '0.00', 'left': '0.00'}","{'forward': '-4.77', None: '0.97', 'right': '0.76', 'left': '0.00'}"
3,False,"('right', 'green', None, None, None)",left,0.9639995444992709,"{'forward': '0.66', None: '0.00', 'right': '0.85', 'left': '0.00'}","{'forward': '0.66', None: '0.00', 'right': '0.85', 'left': '0.48'}"
3,False,"('left', 'green', 'forward', None, None)",forward,1.7765413041555012,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.89', None: '0.00', 'right': '0.00', 'left': '0.00'}"
3,False,"('left', 'red', None, None, 'forward')",left,-40.20805570754672,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-20.10'}"
3,False,"('left', 'red', None, None, None)",left,-10.508116484693893,"{'forward': '-5.20', None: '0.97', 'right': '0.00', 'left': '0.00'}","{'forward': '-5.20', None: '0.97', 'right': '0.00', 'left': '-5.25'}"
3,False,"('left', 'red', None, None, 'forward')",,2.339269643286685,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-20.10'}","{'forward': '0.00', None: '1.17', 'right': '0.00', 'left': '-20.10'}"
3,False,"('left', 'green', None, None, 'left')",right,0.9840155817740917,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.49', 'left': '0.00'}"
3,False,"('forward', 'red', 'left', 'left', None)",,2.1701960103561952,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '1.09', 'right': '0.00', 'left': '0.00'}"
3,False,"('forward', 'green', 'left', None, None)",right,1.3158023192162782,"{'forward': '0.00', None: '0.18', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.18', 'right': '0.66', 'left': '0.00'}"
3,False,"('left', 'green', None, 'right', 'forward')",right,1.5198909462104422,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.76', 'left': '0.00'}"
3,False,"('forward', 'red', 'left', 'forward', 'forward')",right,-20.15153687993709,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '-10.08', 'left': '0.00'}"
3,False,"('forward', 'red', 'left', 'right', None)",forward,-10.596586706856987,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-5.30', None: '0.00', 'right': '0.00', 'left': '0.00'}"
3,False,"('forward', 'green', 'left', None, None)",left,1.5460029540583302,"{'forward': '0.00', None: '0.18', 'right': '0.66', 'left': '0.00'}","{'forward': '0.00', None: '0.18', 'right': '0.66', 'left': '0.77'}"
3,False,"('right', 'green', 'forward', None, None)",,-4.310563235017873,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.16', 'right': '0.00', 'left': '0.00'}"
3,False,"('right', 'green', None, 'right', None)",right,1.345539921917474,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.67', 'left': '0.00'}"
3,False,"('forward', 'red', 'forward', None, 'left')",right,-0.35819973700179086,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '-0.18', 'left': '0.00'}"
3,False,"('left', 'green', None, None, None)",left,1.921115045761499,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.96'}"
3,False,"('forward', 'green', None, 'forward', None)",left,0.9880400932213658,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.49'}"
3,False,"('right', 'red', None, None, None)",,1.15109437716488,"{'forward': '-5.43', None: '1.43', 'right': '1.21', 'left': '-5.40'}","{'forward': '-5.43', None: '1.29', 'right': '1.21', 'left': '-5.40'}"
4,False,"('forward', 'green', 'left', 'left', 'forward')",,0.49314982123613715,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.25', 'right': '0.00', 'left': '0.00'}"
4,False,"('forward', 'green', 'right', 'left', 'forward')",,-4.850476060542794,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.43', 'right': '0.00', 'left': '0.00'}"
4,False,"('forward', 'green', None, 'left', 'forward')",left,0.9020734025847618,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.45'}"
4,False,"('right', 'green', None, None, 'left')",left,1.9561293297870295,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.98'}"
4,False,"('forward', 'green', None, None, None)",forward,1.576971265144801,"{'forward': '0.00', None: '-2.39', 'right': '0.00', 'left': '0.08'}","{'forward': '0.79', None: '-2.39', 'right': '0.00', 'left': '0.08'}"
4,False,"('forward', 'red', None, 'left', 'forward')",forward,-39.79728700219232,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-19.90', None: '0.00', 'right': '0.00', 'left': '0.00'}"
4,False,"('forward', 'red', None, 'left', None)",forward,-9.674654253322057,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-4.84', None: '0.00', 'right': '0.00', 'left': '0.00'}"
4,False,"('forward', 'red', 'left', 'left', 'forward')",right,1.0034349413672876,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.50', 'left': '0.00'}"
4,False,"('left', 'red', None, 'left', None)",left,-10.963509103295422,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-5.48'}"
4,False,"('left', 'green', None, None, None)",,-4.761409207557109,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.96'}","{'forward': '0.00', None: '-2.38', 'right': '0.00', 'left': '0.96'}"
4,False,"('left', 'green', None, None, 'right')",forward,1.6066751624975542,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.80', None: '0.00', 'right': '0.00', 'left': '0.00'}"
4,False,"('left', 'red', 'left', None, None)",left,-9.790224708137169,"{'forward': '-4.77', None: '0.97', 'right': '0.76', 'left': '0.00'}","{'forward': '-4.77', None: '0.97', 'right': '0.76', 'left': '-4.90'}"
4,False,"('left', 'red', 'left', None, 'left')",forward,-10.935338121865938,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-5.47', None: '0.00', 'right': '0.00', 'left': '0.00'}"
4,False,"('left', 'green', 'left', None, None)",left,0.9611906059395072,"{'forward': '0.41', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.41', None: '0.00', 'right': '0.00', 'left': '0.48'}"
4,False,"('forward', 'red', 'forward', None, 'right')",forward,-9.12535930317045,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-4.56', None: '0.00', 'right': '0.00', 'left': '0.00'}"
4,False,"('forward', 'green', 'forward', None, 'right')",,-5.975033267367532,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.99', 'right': '0.00', 'left': '0.00'}"
4,False,"('forward', 'green', None, None, 'forward')",forward,0.8992465582963023,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.45', None: '0.00', 'right': '0.00', 'left': '0.00'}"
4,False,"('forward', 'green', 'right', 'right', None)",right,0.6823076446982972,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.34', 'left': '0.00'}"
4,False,"('left', 'green', None, 'left', 'forward')",,-4.7260991367251375,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.36', 'right': '0.00', 'left': '0.00'}"
4,False,"('left', 'green', None, 'left', 'forward')",forward,0.8012864317754803,"{'forward': '0.00', None: '-2.36', 'right': '0.00', 'left': '0.00'}","{'forward': '0.40', None: '-2.36', 'right': '0.00', 'left': '0.00'}"
4,False,"('left', 'green', None, 'left', 'forward')",left,1.8444938932783483,"{'forward': '0.40', None: '-2.36', 'right': '0.00', 'left': '0.00'}","{'forward': '0.40', None: '-2.36', 'right': '0.00', 'left': '0.92'}"
4,False,"('left', 'red', 'right', None, None)",,1.108550243348155,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.55', 'right': '0.00', 'left': '0.00'}"
4,False,"('left', 'green', None, None, None)",forward,0.2842846292239738,"{'forward': '0.00', None: '-2.38', 'right': '0.00', 'left': '0.96'}","{'forward': '0.14', None: '-2.38', 'right': '0.00', 'left': '0.96'}"
4,False,"('left', 'red', None, None, None)",right,0.7579968228800521,"{'forward': '-5.20', None: '0.97', 'right': '0.00', 'left': '-5.25'}","{'forward': '-5.20', None: '0.97', 'right': '0.38', 'left': '-5.25'}"
4,False,"('right', 'green', None, None, None)",,-4.095795337578936,"{'forward': '0.66', None: '0.00', 'right': '0.85', 'left': '0.48'}","{'forward': '0.66', None: '-2.05', 'right': '0.85', 'left': '0.48'}"
4,False,"('right', 'red', None, None, 'right')",left,-10.516449302599824,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-5.26'}"
4,False,"('right', 'red', 'forward', None, 'left')",right,1.1632814561778764,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.58', 'left': '0.00'}"
4,False,"('right', 'red', None, 'forward', 'left')",left,-39.06002700164199,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-19.53'}"
4,False,"('right', 'green', None, 'left', 'left')",,-4.957712846630374,"{'forward': '0.65', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.65', None: '-2.48', 'right': '0.00', 'left': '0.00'}"
4,False,"('right', 'green', None, 'left', 'left')",right,1.866253834826329,"{'forward': '0.65', None: '-2.48', 'right': '0.00', 'left': '0.00'}","{'forward': '0.65', None: '-2.48', 'right': '0.93', 'left': '0.00'}"
5,False,"('left', 'red', 'forward', None, None)",forward,-10.026669001682796,"{'forward': '0.00', None: '0.86', 'right': '0.00', 'left': '-5.02'}","{'forward': '-5.01', None: '0.86', 'right': '0.00', 'left': '-5.02'}"
5,False,"('left', 'red', 'forward', 'right', None)",forward,-9.99019014001722,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-5.00', None: '0.00', 'right': '0.00', 'left': '0.00'}"
5,False,"('left', 'red', 'forward', None, 'right')",,1.393770493181224,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.70', 'right': '0.00', 'left': '0.00'}"
5,False,"('left', 'green', 'forward', None, None)",left,-20.854976974457745,"{'forward': '0.89', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.89', None: '0.00', 'right': '0.00', 'left': '-10.43'}"
5,False,"('left', 'green', None, None, None)",right,1.4300341250265842,"{'forward': '0.14', None: '-2.38', 'right': '0.00', 'left': '0.96'}","{'forward': '0.14', None: '-2.38', 'right': '0.72', 'left': '0.96'}"
5,False,"('left', 'red', None, 'left', None)",forward,-9.647980610716468,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-5.48'}","{'forward': '-4.82', None: '0.00', 'right': '0.00', 'left': '-5.48'}"
5,False,"('left', 'red', None, None, 'forward')",right,0.08789158708065659,"{'forward': '0.00', None: '1.17', 'right': '0.00', 'left': '-20.10'}","{'forward': '0.00', None: '1.17', 'right': '0.04', 'left': '-20.10'}"
5,False,"('right', 'green', None, 'forward', None)",left,0.9957646561859426,"{'forward': '0.00', None: '0.00', 'right': '1.13', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '1.13', 'left': '0.50'}"
5,False,"('forward', 'green', None, 'left', None)",,-5.387657433392954,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.69', 'right': '0.00', 'left': '0.00'}"
5,False,"('forward', 'green', None, 'left', None)",left,0.9743881890855419,"{'forward': '0.00', None: '-2.69', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.69', 'right': '0.00', 'left': '0.49'}"
5,False,"('right', 'red', 'left', None, None)",,2.727515721857866,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '1.36', 'right': '0.00', 'left': '0.00'}"
5,False,"('right', 'green', 'left', None, None)",forward,0.47911853105618263,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-0.03'}","{'forward': '0.24', None: '0.00', 'right': '0.00', 'left': '-0.03'}"
5,False,"('right', 'green', None, None, 'forward')",right,1.7728498559928711,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.89', 'left': '0.00'}"
5,False,"('forward', 'red', None, 'forward', 'left')",left,-40.23971260713501,"{'forward': '-20.28', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-20.28', None: '0.00', 'right': '0.00', 'left': '-20.12'}"
5,False,"('forward', 'red', None, None, 'left')",,1.900264046915161,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-4.65'}","{'forward': '0.00', None: '0.95', 'right': '0.00', 'left': '-4.65'}"
5,False,"('forward', 'red', None, None, None)",,0.7623598120852393,"{'forward': '-5.31', None: '0.00', 'right': '0.31', 'left': '-4.87'}","{'forward': '-5.31', None: '0.38', 'right': '0.31', 'left': '-4.87'}"
5,False,"('forward', 'green', 'left', None, None)",forward,1.5317072030681436,"{'forward': '0.00', None: '0.18', 'right': '0.66', 'left': '0.77'}","{'forward': '0.77', None: '0.18', 'right': '0.66', 'left': '0.77'}"
5,False,"('forward', 'red', 'forward', None, 'left')",left,-9.216519731714495,"{'forward': '0.00', None: '0.00', 'right': '-0.18', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '-0.18', 'left': '-4.61'}"
5,False,"('forward', 'red', 'forward', 'forward', 'left')",right,-19.51123200546875,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '-9.76', 'left': '0.00'}"
5,False,"('forward', 'red', 'left', None, None)",,1.109597612125652,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.55', 'right': '0.00', 'left': '0.00'}"
5,False,"('forward', 'red', 'left', None, None)",right,0.8027920791518048,"{'forward': '0.00', None: '0.55', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.55', 'right': '0.40', 'left': '0.00'}"
5,False,"('left', 'red', None, None, None)",forward,-10.127050383062684,"{'forward': '-5.20', None: '0.97', 'right': '0.38', 'left': '-5.25'}","{'forward': '-7.66', None: '0.97', 'right': '0.38', 'left': '-5.25'}"
5,False,"('left', 'green', None, 'forward', 'right')",,-5.240320261863281,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.62', 'right': '0.00', 'left': '0.00'}"
5,False,"('left', 'green', 'left', 'forward', 'right')",left,1.1992038081158511,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.60'}"
5,False,"('forward', 'green', None, 'forward', 'forward')",,-5.421889035769965,"{'forward': '1.13', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '1.13', None: '-2.71', 'right': '0.00', 'left': '0.00'}"
6,False,"('left', 'green', 'left', None, None)",,0.6545910468729148,"{'forward': '0.41', None: '0.00', 'right': '0.00', 'left': '0.48'}","{'forward': '0.41', None: '0.33', 'right': '0.00', 'left': '0.48'}"
6,False,"('left', 'green', None, 'forward', 'right')",right,1.6713028122810356,"{'forward': '0.00', None: '-2.62', 'right': '0.00', 'left': '0.00'}","{'forward': '0.00', None: '-2.62', 'right': '0.84', 'left': '0.00'}"
6,False,"('forward', 'red', None, None, None)",right,0.7229365411134027,"{'forward': '-5.31', None: '0.38', 'right': '0.31', 'left': '-4.87'}","{'forward': '-5.31', None: '0.38', 'right': '0.52', 'left': '-4.87'}"
6,False,"('left', 'green', 'left', None, 'forward')",forward,1.6268686496140474,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '0.81', None: '0.00', 'right': '0.00', 'left': '0.00'}"
6,False,"('left', 'red', None, None, None)",forward,-10.677255741924538,"{'forward': '-7.66', None: '0.97', 'right': '0.38', 'left': '-5.25'}","{'forward': '-9.17', None: '0.97', 'right': '0.38', 'left': '-5.25'}"
6,False,"('left', 'green', None, None, None)",left,1.084963887482227,"{'forward': '0.14', None: '-2.38', 'right': '0.72', 'left': '0.96'}","{'forward': '0.14', None: '-2.38', 'right': '0.72', 'left': '1.02'}"
