trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
39,False,"{'a': 0.5, 'e': 0.35781390296331567}",20,4,-11.683156929109739,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.47570857498126401}",30,0,-137.13901004170094,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.57980745333348205}",20,0,-39.572915835341924,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.61357798459285418}",20,0,-1.3981960292317606,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.55822737204969652}",20,0,-4.728222763443676,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.44278720879615674}",35,7,-13.902735768134393,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.32853447856431545}",20,0,-59.67640341349629,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.2761089620918763}",25,1,-26.36226056433513,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
47,False,"{'a': 0.5, 'e': 0.3129725808002124}",20,0,-60.47486232255364,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.41867271839543257}",25,0,-77.30519205191789,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.53581755009298893}",30,12,-28.55102416373994,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
50,False,"{'a': 0.5, 'e': 0.60087377346835136}",20,0,-65.99833000843383,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.57825999293242292}",20,0,-26.828885897938687,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.47944048872665623}",25,0,15.602740400052753,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.35677322892479085}",20,0,-9.283377895471373,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.2754134181581861}",30,3,-31.017803239369247,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.27834976430902586}",25,1,-33.403396898121095,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
56,False,"{'a': 0.5, 'e': 0.36333578083527479}",20,0,-50.9911693529452,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.48409530146098567}",20,0,-39.88617987443465,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.57515530121166358}",25,0,-64.5861860194684,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.58698017919258527}",25,0,-33.19954192819809,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.51255366480295494}",20,0,-44.17145426074036,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.39114390473827826}",30,0,-35.84294156792565,"{0: 25, 1: 1, 2: 2, 3: 2, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.28723130127616259}",25,0,-91.6588037484268,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.25590689293516516}",30,10,3.0949162507613703,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.31330927675513337}",30,0,-110.92235731210332,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
65,False,"{'a': 0.5, 'e': 0.42796427784410213}",25,0,-51.569232793786284,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.53767469231134701}",20,0,-150.64628403813398,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
67,False,"{'a': 0.5, 'e': 0.58289669152499579}",25,0,-78.50616625128058,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.53869236613563032}",20,0,-24.47544729654536,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.42811196340721602}",25,5,-48.80137380993257,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
70,False,"{'a': 0.5, 'e': 0.30982461138483586}",30,0,-62.05392646697844,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.24663515867876507}",25,0,-41.921084495030186,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.27178169452280831}",20,0,-40.07199433757311,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.37109925013670969}",30,0,-37.59568267712571,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.49062103631774762}",30,0,-63.334578209163716,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.5655382239491954}",25,0,-105.09612215932825,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.55497780449486567}",20,0,-45.43887142254249,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.46393595630485923}",25,0,-100.30755487641724,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
78,False,"{'a': 0.5, 'e': 0.34059698408671762}",20,12,16.687802934145637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.25047654830820537}",25,7,-54.38729218029651,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
80,False,"{'a': 0.5, 'e': 0.24126450326414062}",25,0,-31.59372535679531,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.31723345957822452}",20,3,-30.016210107665987,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
82,False,"{'a': 0.5, 'e': 0.43694600622442736}",30,10,-22.777970241215318,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
83,False,"{'a': 0.5, 'e': 0.53549094777365747}",25,0,-46.16226335970013,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.55931609693042494}",25,0,-66.96378777268318,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.49496557042791006}",25,0,-16.940303773236508,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.37630051554720723}",20,0,-8.911173238169463,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.26632846466088395}",20,0,-21.592494147648967,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.22339209067227497}",20,4,9.757539048970218,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.26986122989624567}",25,5,5.208741204269241,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.38012872988969354}",35,0,-65.92711292699583,"{0: 30, 1: 2, 2: 1, 3: 0, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.49435181752540724}",25,2,-40.687829055730404,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.55056506328704535}",20,0,-82.83247450671485,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
93,False,"{'a': 0.5, 'e': 0.51793241023763426}",30,0,-51.6255564785012,"{0: 24, 1: 0, 2: 4, 3: 2, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.41329448865202989}",25,0,-27.117568394562355,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.29213155890106873}",30,6,-63.47516647920071,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 2}",1
96,False,"{'a': 0.5, 'e': 0.21879156862101959}",20,0,17.31526179011056,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.23195961148171299}",25,9,14.785831612072649,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.32389864470599211}",25,0,-44.483078067937925,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
99,False,"{'a': 0.5, 'e': 0.44460135846793419}",25,0,-65.41002128290359,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
100,False,"{'a': 0.5, 'e': 0.52862521162079157}",20,0,-87.5476574198284,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.53021035617470247}",25,0,1.2225878045426315,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.44783539044533488}",25,0,-90.77694324396714,"{0: 19, 1: 0, 2: 2, 3: 3, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.3250337770675269}",20,0,-31.990269742457723,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.22703281779250203}",25,0,-45.9614379616887,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.20575123126150979}",20,0,14.595876296919958,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.27193841275531516}",25,0,2.17783297472979,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
107,False,"{'a': 0.5, 'e': 0.38940606938078942}",20,2,-22.388273650415265,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
108,False,"{'a': 0.5, 'e': 0.49444766367027182}",20,0,-72.92728389559475,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.53002475983773067}",20,0,28.753976121032828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.47637511822559886}",25,0,-80.60583260384261,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
111,False,"{'a': 0.5, 'e': 0.36161755305699145}",25,0,-19.89086392941249,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.24666275073544358}",20,0,-45.59459784596276,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.19252723951170131}",20,0,10.538509894483102,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.22759056205902189}",30,0,20.683678546818268,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.33236618108216243}",20,0,2.7793950834093337,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.44995838904421864}",25,0,-12.629295731712386,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.51659381145752681}",25,0,-46.80901916928337,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.49584361937270033}",20,0,-24.311748912167737,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.39817204998065459}",25,0,19.12909973090646,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.27532106397847161}",35,0,-32.9736872165381,"{0: 30, 1: 1, 2: 2, 3: 2, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.19254445756676047}",25,0,-26.38680285536494,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
122,False,"{'a': 0.5, 'e': 0.19359122271193105}",25,0,8.787369487840156,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.27722886410591946}",20,0,19.775528639778837,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.39790478358661702}",20,0,-24.9408096446433,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
125,False,"{'a': 0.5, 'e': 0.49019081841509249}",20,11,-7.605095791668594,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.50389344997957441}",25,0,-37.33234252937121,"{0: 20, 1: 4, 2: 0, 3: 0, 4: 1}",0
127,False,"{'a': 0.5, 'e': 0.43098876330330421}",30,0,-65.03266372751011,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
128,False,"{'a': 0.5, 'e': 0.30992825845148597}",20,4,23.61335571371483,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.20500491957929967}",30,0,32.16608867740511,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.17185216832759306}",20,0,29.133582377548052,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.22758973124513135}",25,0,23.61809125975648,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.34163681339885649}",20,0,-48.05691956069578,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.45212243373234046}",20,4,-28.039798032000004,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
134,False,"{'a': 0.5, 'e': 0.49908677088805858}",20,12,0.021090995791634093,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.45665693818851139}",30,0,-107.67239300436734,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
136,False,"{'a': 0.5, 'e': 0.34693095061610357}",20,0,27.439719993657867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
137,False,"{'a': 0.5, 'e': 0.22811943802199927}",25,0,7.910192111742488,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.16330852524825587}",20,1,29.492288485418335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.18660641309834441}",20,0,18.518112176081065,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.2848401584606331}",30,23,12.742970946948565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.40462456884147308}",20,0,-64.84519480287975,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
142,False,"{'a': 0.5, 'e': 0.48100988513191772}",20,0,6.980292445485089,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.47233526827351119}",25,0,-7.374240832989426,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.38258493296116869}",20,0,-45.457675439029295,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.25925012934029162}",30,18,20.366765142174298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.16784428091655001}",30,0,28.214555990923078,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.15674702302637272}",25,0,14.967976708649562,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.2312426134757691}",20,0,17.303642747028253,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
149,False,"{'a': 0.5, 'e': 0.35068428216214353}",20,0,2.394545076874051,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.4503061928000015}",30,1,-55.831613143392886,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.47597823250513804}",30,0,-117.9389261633586,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
152,False,"{'a': 0.5, 'e': 0.41325343542653503}",20,0,-34.801117987458746,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.2951205462440169}",20,0,12.381932328435031,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.18430152536929842}",30,0,-44.250944816464006,"{0: 27, 1: 0, 2: 0, 3: 2, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.13959354865694673}",25,0,-2.9680674837548864,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
156,False,"{'a': 0.5, 'e': 0.18431713388325438}",25,0,-31.64734586443173,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.29380183174022856}",25,0,-61.454933400746796,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
158,False,"{'a': 0.5, 'e': 0.40862493815402828}",25,0,-12.224292792047612,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
159,False,"{'a': 0.5, 'e': 0.46649904017422195}",25,0,22.690970523174787,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.43569682842109364}",30,0,-48.68882267634392,"{0: 22, 1: 0, 2: 8, 3: 0, 4: 0}",0
161,False,"{'a': 0.5, 'e': 0.33207667762016801}",25,0,23.92959538535145,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.21057268968135284}",20,8,15.328567142057384,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.1357158316572428}",20,0,-27.361464129538657,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
164,False,"{'a': 0.5, 'e': 0.14700518221802414}",20,0,-9.357369028024841,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.2377118466985948}",35,3,-26.257686748729355,"{0: 28, 1: 1, 2: 2, 3: 0, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.35848983177621008}",20,0,6.712068181802701,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
167,False,"{'a': 0.5, 'e': 0.44385620404042292}",20,0,-62.148574692995496,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.44733068985871899}",20,0,-85.6022381078978,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
169,False,"{'a': 0.5, 'e': 0.36637802496330529}",25,2,-47.590511114504686,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.24376843369790002}",25,0,-51.99673780729253,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
171,False,"{'a': 0.5, 'e': 0.1446261744733667}",25,4,32.66361024526845,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.12148241289176867}",35,0,19.87745208460652,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
173,False,"{'a': 0.5, 'e': 0.18608582882223673}",25,5,33.18295311344395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.30309801323111774}",20,0,23.635685509498906,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.4090568451820123}",20,0,2.338746075210574,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.44643167873999856}",35,0,-119.0672225791852,"{0: 24, 1: 3, 2: 5, 3: 2, 4: 1}",0
177,False,"{'a': 0.5, 'e': 0.39449556834206911}",20,4,-25.62878311202634,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
178,False,"{'a': 0.5, 'e': 0.2804478092147335}",20,0,9.705158620408277,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.16481819003789944}",25,0,-14.098949744322619,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
180,False,"{'a': 0.5, 'e': 0.10898536080980251}",25,0,26.082294116677502,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.14223968283095845}",35,0,-29.589038192965653,"{0: 31, 1: 0, 2: 3, 3: 0, 4: 1}",0
182,False,"{'a': 0.5, 'e': 0.24606536876089061}",20,0,-11.379289402815019,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.36407646630816048}",30,0,16.86388661849225,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
